execution_time,side,quantity,price,product,profit
2020-10-31 13:00:00+01:00,buy,1.0,23.29,2020-11-01 17:00:00+01:00,-5.8225
2020-10-31 13:00:00+01:00,buy,1.0,23.29,2020-11-01 17:15:00+01:00,-5.8225
2020-10-31 13:00:00+01:00,buy,1.0,23.29,2020-11-01 17:30:00+01:00,-5.8225
2020-10-31 13:00:00+01:00,buy,1.0,23.29,2020-11-01 17:45:00+01:00,-5.8225
2020-10-31 13:00:00+01:00,sell,0.86,19.06,2020-11-01 22:00:00+01:00,4.0979
2020-10-31 13:00:00+01:00,sell,0.86,19.06,2020-11-01 22:15:00+01:00,4.0979
2020-10-31 13:00:00+01:00,sell,0.86,19.06,2020-11-01 22:30:00+01:00,4.0979
2020-10-31 13:00:00+01:00,sell,0.86,19.06,2020-11-01 22:45:00+01:00,4.0979
2020-10-31 17:45:00+01:00,buy,0.31331092813753625,-3.4367647058823527,2020-11-01 23:45:00+01:00,0.2691939849475817
2020-10-31 18:15:00+01:00,buy,1.4432899320127035e-15,-14.855465116279074,2020-11-01 23:45:00+01:00,5.360185809422878e-15
2020-10-31 19:15:00+01:00,buy,1.0,14.236666666666666,2020-11-01 00:45:00+01:00,-3.5591666666666666
2020-10-31 19:15:00+01:00,sell,1.0,23.57777777777778,2020-11-01 17:15:00+01:00,5.894444444444445
2020-10-31 19:15:00+01:00,sell,1.0,29.226666666666667,2020-11-01 17:30:00+01:00,7.306666666666667
2020-10-31 19:15:00+01:00,buy,1.0,5.71164705882353,2020-11-01 20:45:00+01:00,-1.4279117647058825
2020-10-31 20:15:00+01:00,sell,1.0,46.16698113207546,2020-11-01 20:00:00+01:00,11.541745283018866
2020-10-31 20:15:00+01:00,sell,0.14,31.97917525773196,2020-11-01 22:00:00+01:00,1.1192711340206187
2020-10-31 20:15:00+01:00,sell,0.14,26.54301369863013,2020-11-01 22:15:00+01:00,0.9290054794520546
2020-10-31 20:15:00+01:00,buy,0.4200000000000002,14.830181818181819,2020-11-01 22:30:00+01:00,-1.5571690909090918
2020-10-31 20:15:00+01:00,buy,0.86,4.615479452054794,2020-11-01 22:45:00+01:00,-0.9923280821917807
2020-10-31 20:30:00+01:00,sell,1.0,19.676398305084746,2020-11-01 00:45:00+01:00,4.919099576271186
2020-10-31 20:30:00+01:00,buy,1.0,4.330457142857142,2020-11-01 05:15:00+01:00,-1.0826142857142855
2020-11-01 00:15:00+01:00,sell,1.0,1.793053016453382,2020-11-01 05:15:00+01:00,0.4482632541133455
2020-11-01 00:15:00+01:00,buy,1.0,-1.4303225806451614,2020-11-01 06:00:00+01:00,0.35758064516129034
2020-11-01 00:30:00+01:00,buy,1.0,-13.577882352941177,2020-11-01 01:15:00+01:00,3.3944705882352944
