execution_time,side,quantity,price,product,profit
2022-11-15 13:00:00+01:00,buy,1.0,176.09,2022-11-16 09:00:00+01:00,-44.0225
2022-11-15 13:00:00+01:00,buy,1.0,176.09,2022-11-16 09:15:00+01:00,-44.0225
2022-11-15 13:00:00+01:00,buy,1.0,176.09,2022-11-16 09:30:00+01:00,-44.0225
2022-11-15 13:00:00+01:00,buy,1.0,176.09,2022-11-16 09:45:00+01:00,-44.0225
2022-11-15 13:00:00+01:00,sell,0.86,174.42,2022-11-16 10:00:00+01:00,37.500299999999996
2022-11-15 13:00:00+01:00,sell,0.86,174.42,2022-11-16 10:15:00+01:00,37.500299999999996
2022-11-15 13:00:00+01:00,sell,0.86,174.42,2022-11-16 10:30:00+01:00,37.500299999999996
2022-11-15 13:00:00+01:00,sell,0.86,174.42,2022-11-16 10:45:00+01:00,37.500299999999996
2022-11-15 16:00:00+01:00,buy,0.31331092813753625,80.86999999999999,2022-11-16 00:30:00+01:00,-6.334363689620639
2022-11-15 16:00:00+01:00,buy,1.0,68.78428571428572,2022-11-16 00:45:00+01:00,-17.19607142857143
2022-11-15 16:00:00+01:00,buy,1.0,71.63999999999997,2022-11-16 01:45:00+01:00,-17.909999999999993
2022-11-15 16:00:00+01:00,sell,1.0,190.09652173913045,2022-11-16 09:00:00+01:00,47.52413043478261
2022-11-15 16:00:00+01:00,sell,1.2694473981982808,191.01363636363635,2022-11-16 09:15:00+01:00,60.62044092555267
2022-11-15 18:30:00+01:00,sell,0.12944739819828086,195.0379245283019,2022-11-16 09:00:00+01:00,6.311787970045335
2022-11-15 18:30:00+01:00,buy,0.2694473981982808,193.93317460317465,2022-11-16 09:15:00+01:00,-13.063697330289578
2022-11-15 18:30:00+01:00,buy,0.86,190.39096774193547,2022-11-16 10:00:00+01:00,-40.93405806451612
2022-11-15 18:30:00+01:00,sell,1.0,196.6080769230769,2022-11-16 19:00:00+01:00,49.15201923076923
2022-11-15 20:00:00+01:00,sell,0.31331092813753625,90.67333333333332,2022-11-16 00:30:00+01:00,7.102236555997717
2022-11-15 20:00:00+01:00,sell,1.0,82.39166666666667,2022-11-16 00:45:00+01:00,20.597916666666666
2022-11-15 20:00:00+01:00,buy,1.0,74.35620155038762,2022-11-16 05:00:00+01:00,-18.589050387596906
2022-11-15 20:00:00+01:00,buy,0.31331092813753625,76.09312499999999,2022-11-16 06:00:00+01:00,-5.96020190465889
2022-11-15 20:00:00+01:00,buy,0.86,172.23009523809526,2022-11-16 10:15:00+01:00,-37.02947047619048
2022-11-15 20:00:00+01:00,buy,0.86,187.52142857142854,2022-11-16 10:30:00+01:00,-40.31710714285714
2022-11-15 20:00:00+01:00,buy,0.86,183.53771428571426,2022-11-16 10:45:00+01:00,-39.460608571428565
2022-11-15 20:00:00+01:00,sell,0.5799999999999998,226.67291666666668,2022-11-16 16:15:00+01:00,32.86757291666666
2022-11-15 20:00:00+01:00,sell,1.0,226.913125,2022-11-16 16:30:00+01:00,56.72828125
2022-11-15 20:00:00+01:00,sell,1.0,254.86791666666667,2022-11-16 16:45:00+01:00,63.71697916666667
2022-11-15 20:15:00+01:00,buy,1.0,72.44703910614525,2022-11-16 04:00:00+01:00,-18.111759776536314
2022-11-15 20:15:00+01:00,buy,1.0,97.56558139534886,2022-11-16 04:30:00+01:00,-24.391395348837214
2022-11-15 20:15:00+01:00,buy,0.12944739819828088,202.72716981132072,2022-11-16 09:00:00+01:00,-6.560626169044135
2022-11-15 20:15:00+01:00,sell,0.12944739819828105,205.2034745762712,2022-11-16 09:15:00+01:00,6.640763971286354
2022-11-15 20:15:00+01:00,sell,1.0,188.52179245283023,2022-11-16 09:30:00+01:00,47.13044811320756
2022-11-15 20:15:00+01:00,sell,1.0,179.49126865671644,2022-11-16 09:45:00+01:00,44.87281716417911
2022-11-15 21:15:00+01:00,buy,0.1294473981982811,208.5,2022-11-16 09:15:00+01:00,-6.7474456310854025
2022-11-15 21:15:00+01:00,sell,0.12944739819828105,226.24624999999995,2022-11-16 14:45:00+01:00,7.3217471036544595
2022-11-15 21:45:00+01:00,sell,0.6866890718624638,85.36675324675326,2022-11-16 04:30:00+01:00,14.655104138731241
2022-11-15 21:45:00+01:00,buy,0.6866890718624638,83.03502645502644,2022-11-16 06:00:00+01:00,-14.254811312119308
2022-11-15 23:00:00+01:00,sell,1.0,98.84135593220338,2022-11-16 01:45:00+01:00,24.710338983050846
2022-11-15 23:00:00+01:00,buy,1.0,83.43586206896549,2022-11-16 03:00:00+01:00,-20.858965517241373
2022-11-15 23:15:00+01:00,sell,1.0,92.8630303030303,2022-11-16 03:00:00+01:00,23.215757575757575
