execution_time,side,quantity,price,product,profit
2019-08-20 13:00:00+02:00,buy,0.67,32.0099983215332,2019-08-21 02:00:00+02:00,-5.361674718856812
2019-08-20 13:00:00+02:00,buy,0.67,32.0099983215332,2019-08-21 02:00:00+02:00,-5.361674718856812
2019-08-20 13:00:00+02:00,buy,0.67,32.0099983215332,2019-08-21 02:00:00+02:00,-5.361674718856812
2019-08-20 13:00:00+02:00,buy,0.67,32.0099983215332,2019-08-21 02:00:00+02:00,-5.361674718856812
2019-08-20 13:00:00+02:00,buy,0.32999999999999996,31.93000030517578,2019-08-21 04:00:00+02:00,-2.6342250251770016
2019-08-20 13:00:00+02:00,buy,0.32999999999999996,31.93000030517578,2019-08-21 04:00:00+02:00,-2.6342250251770016
2019-08-20 13:00:00+02:00,buy,0.32999999999999996,31.93000030517578,2019-08-21 04:00:00+02:00,-2.6342250251770016
2019-08-20 13:00:00+02:00,buy,0.32999999999999996,31.93000030517578,2019-08-21 04:00:00+02:00,-2.6342250251770016
2019-08-20 13:00:00+02:00,sell,0.67,66.75,2019-08-21 19:00:00+02:00,11.180625000000001
2019-08-20 13:00:00+02:00,sell,0.67,66.75,2019-08-21 19:00:00+02:00,11.180625000000001
2019-08-20 13:00:00+02:00,sell,0.67,66.75,2019-08-21 19:00:00+02:00,11.180625000000001
2019-08-20 13:00:00+02:00,sell,0.67,66.75,2019-08-21 19:00:00+02:00,11.180625000000001
2019-08-20 13:00:00+02:00,sell,0.32999999999999996,68.91000366210938,2019-08-21 20:00:00+02:00,5.685075302124023
2019-08-20 13:00:00+02:00,sell,0.32999999999999996,68.91000366210938,2019-08-21 20:00:00+02:00,5.685075302124023
2019-08-20 13:00:00+02:00,sell,0.32999999999999996,68.91000366210938,2019-08-21 20:00:00+02:00,5.685075302124023
2019-08-20 13:00:00+02:00,sell,0.32999999999999996,68.91000366210938,2019-08-21 20:00:00+02:00,5.685075302124023
