execution_time,side,quantity,price,product,profit
2020-05-01 13:00:00+02:00,buy,0.33,7.199999809265137,2020-05-02 06:00:00+02:00,-0.5939999842643738
2020-05-01 13:00:00+02:00,buy,0.33,7.199999809265137,2020-05-02 06:00:00+02:00,-0.5939999842643738
2020-05-01 13:00:00+02:00,buy,0.33,7.199999809265137,2020-05-02 06:00:00+02:00,-0.5939999842643738
2020-05-01 13:00:00+02:00,buy,0.33,7.199999809265137,2020-05-02 06:00:00+02:00,-0.5939999842643738
2020-05-01 13:00:00+02:00,buy,0.6699999999999999,8.0,2020-05-02 07:00:00+02:00,-1.3399999999999999
2020-05-01 13:00:00+02:00,buy,0.6699999999999999,8.0,2020-05-02 07:00:00+02:00,-1.3399999999999999
2020-05-01 13:00:00+02:00,buy,0.6699999999999999,8.0,2020-05-02 07:00:00+02:00,-1.3399999999999999
2020-05-01 13:00:00+02:00,buy,0.6699999999999999,8.0,2020-05-02 07:00:00+02:00,-1.3399999999999999
2020-05-01 13:00:00+02:00,sell,0.67,10.550000190734863,2020-05-02 09:00:00+02:00,1.7671250319480898
2020-05-01 13:00:00+02:00,sell,0.67,10.550000190734863,2020-05-02 09:00:00+02:00,1.7671250319480898
2020-05-01 13:00:00+02:00,sell,0.67,10.550000190734863,2020-05-02 09:00:00+02:00,1.7671250319480898
2020-05-01 13:00:00+02:00,sell,0.67,10.550000190734863,2020-05-02 09:00:00+02:00,1.7671250319480898
2020-05-01 13:00:00+02:00,sell,0.32999999999999996,10.699999809265137,2020-05-02 10:00:00+02:00,0.8827499842643737
2020-05-01 13:00:00+02:00,sell,0.32999999999999996,10.699999809265137,2020-05-02 10:00:00+02:00,0.8827499842643737
2020-05-01 13:00:00+02:00,sell,0.32999999999999996,10.699999809265137,2020-05-02 10:00:00+02:00,0.8827499842643737
2020-05-01 13:00:00+02:00,sell,0.32999999999999996,10.699999809265137,2020-05-02 10:00:00+02:00,0.8827499842643737
