day,profit,cycles
2019-09-26 00:00:00+02:00,15.619998931884766,0.0
2021-08-22 00:00:00+02:00,5.684504089355468,0.0
2021-09-17 00:00:00+02:00,135.69414598960745,0.0
2021-11-17 00:00:00+01:00,179.83566894397288,0.0
2021-02-06 00:00:00+01:00,8.193900604248043,0.0
2020-11-03 00:00:00+01:00,14.49310089111328,0.0
2021-10-07 00:00:00+02:00,449.5163475135291,0.0
2021-06-06 00:00:00+02:00,3.7732999038696127,0.0
2021-02-03 00:00:00+01:00,53.83190268007421,0.0
2021-12-19 00:00:00+01:00,450.74082250371424,0.0
2019-11-17 00:00:00+01:00,5.360301322937015,0.0
2019-07-19 00:00:00+02:00,14.99729984283448,0.0
2019-03-04 00:00:00+01:00,40.36449912413955,0.0
2020-12-25 00:00:00+01:00,109.4010504466214,0.0
2019-01-05 00:00:00+01:00,27.479997634887695,0.0
2019-01-16 00:00:00+01:00,21.265902290344236,0.0
2021-01-13 00:00:00+01:00,91.04081566495768,0.0
2021-09-21 00:00:00+02:00,120.09038654519256,0.0
2020-05-11 00:00:00+02:00,51.1228668512416,0.0
2021-06-30 00:00:00+02:00,126.66331130714023,0.0
2019-01-11 00:00:00+01:00,16.60739734649659,0.0
2020-02-04 00:00:00+01:00,19.338599529266354,0.0
2021-01-15 00:00:00+01:00,44.74340255737305,0.0
2020-03-03 00:00:00+01:00,50.13083966290368,0.0
2020-06-20 00:00:00+02:00,39.50157805728497,0.0
2021-07-28 00:00:00+02:00,86.65523069369665,0.0
2021-08-13 00:00:00+02:00,83.3960922770314,0.0
2019-07-18 00:00:00+02:00,11.987299690246587,0.0
2020-11-10 00:00:00+01:00,21.38000106811523,0.0
2019-12-07 00:00:00+01:00,46.07080096654594,0.0
2021-04-13 00:00:00+02:00,161.41894375952091,0.0
2019-08-22 00:00:00+02:00,38.453428912238074,0.0
2021-09-16 00:00:00+02:00,205.09375337883245,0.0
2019-02-27 00:00:00+01:00,14.264398880004885,0.0
2020-03-27 00:00:00+01:00,3.449799900054933,0.0
2019-06-22 00:00:00+02:00,1.4304997444152825,0.0
2019-08-14 00:00:00+02:00,20.68469776153565,0.0
2019-06-10 00:00:00+02:00,3.0272997474670476,0.0
2019-01-23 00:00:00+01:00,39.80010147094728,0.0
2020-12-24 00:00:00+01:00,95.16439942429832,0.0
2020-04-24 00:00:00+02:00,6.437199134826661,0.0
2020-06-05 00:00:00+02:00,16.981500101089477,0.0
2019-08-08 00:00:00+02:00,12.656999454498283,0.0
2020-01-25 00:00:00+01:00,12.2570012664795,0.0
2021-12-05 00:00:00+01:00,256.586245599039,0.0
2020-03-18 00:00:00+01:00,63.43245434512627,0.0
2021-08-21 00:00:00+02:00,78.95414518413693,0.0
2020-05-02 00:00:00+02:00,2.863500127792358,0.0
2019-09-27 00:00:00+02:00,27.46374098990792,0.0
2019-04-17 00:00:00+02:00,32.33502665025834,0.0
2020-12-12 00:00:00+01:00,15.85629989624023,0.0
2019-12-02 00:00:00+01:00,9.73769954681396,0.0
2021-04-16 00:00:00+02:00,100.30396725210686,0.0
2021-12-25 00:00:00+01:00,231.46988933184312,0.0
2020-04-23 00:00:00+02:00,13.36429954528809,0.0
2019-09-07 00:00:00+02:00,10.7041989326477,0.0
2020-02-25 00:00:00+01:00,21.85620038032532,0.0
2020-11-22 00:00:00+01:00,14.601098861694336,0.0
2021-07-10 00:00:00+02:00,68.41811188884705,0.0
2019-08-06 00:00:00+02:00,8.426899185180673,0.0
2019-02-02 00:00:00+01:00,12.31999969482422,0.0
