day,combo_id,kind,buy_hour,sell_hour,profit
2020-12-09,0,buy_only,1,,195.16186458625216
2020-12-09,1,buy_only,2,,193.06936915459025
2020-12-09,2,buy_only,3,,204.24751006721317
2020-12-09,3,buy_only,4,,181.9573906021149
2020-12-09,4,buy_only,5,,179.54535473997683
2020-12-09,5,buy_only,6,,194.31210045967995
2020-12-09,6,buy_only,7,,193.90612598467797
2020-12-09,7,buy_only,8,,202.38528990260443
2020-12-09,8,buy_only,9,,174.4120998251337
2020-12-09,9,buy_only,10,,174.18323280060244
2020-12-09,10,buy_only,11,,177.6323029584091
2020-12-09,11,buy_only,12,,147.88448209596226
2020-12-09,12,buy_only,13,,164.3975832710103
2020-12-09,13,buy_only,14,,196.15237252673137
2020-12-09,14,buy_only,15,,172.2300413413679
2020-12-09,15,buy_only,16,,115.65950161391008
2020-12-09,16,buy_only,17,,116.44712350284703
2020-12-09,17,buy_only,18,,119.37156806655996
2020-12-09,18,buy_only,19,,87.30813000839119
2020-12-09,19,buy_only,20,,161.66009395037298
2020-12-09,20,buy_only,21,,180.53128811948827
2020-12-09,21,buy_only,22,,161.45349649057744
2020-12-09,22,buy_only,23,,143.71619555659058
2020-12-09,23,buy_sell,1,2.0,207.8782361695754
2020-12-09,24,buy_sell,1,3.0,197.39386356929163
2020-12-09,25,buy_sell,1,4.0,199.4547394139841
2020-12-09,26,buy_sell,1,5.0,192.08081966222633
2020-12-09,27,buy_sell,1,6.0,207.80159898019278
2020-12-09,28,buy_sell,1,7.0,200.70099665621146
2020-12-09,29,buy_sell,1,8.0,194.69407321776342
2020-12-09,30,buy_sell,1,9.0,189.94172572990556
2020-12-09,31,buy_sell,1,10.0,192.23898167681278
2020-12-09,32,buy_sell,1,11.0,194.89699240989086
2020-12-09,33,buy_sell,1,12.0,196.42601472998666
2020-12-09,34,buy_sell,1,13.0,162.7472207580787
2020-12-09,35,buy_sell,1,14.0,176.9194945298505
2020-12-09,36,buy_sell,1,15.0,158.24171174263597
2020-12-09,37,buy_sell,1,16.0,139.3159869611863
2020-12-09,38,buy_sell,1,17.0,143.3160223518218
2020-12-09,39,buy_sell,1,18.0,136.1236098119066
2020-12-09,40,buy_sell,1,19.0,131.81437308812406
2020-12-09,41,buy_sell,1,20.0,154.6686294040385
2020-12-09,42,buy_sell,1,21.0,180.79640929194747
2020-12-09,43,buy_sell,1,22.0,165.67303682710073
2020-12-09,44,buy_sell,1,23.0,165.54592846610552
2020-12-09,45,buy_sell,1,24.0,132.12364102639071
2020-12-09,46,buy_sell,2,3.0,192.90301517321433
2020-12-09,47,buy_sell,2,4.0,194.96389101790683
2020-12-09,48,buy_sell,2,5.0,190.90650495535377
2020-12-09,49,buy_sell,2,6.0,204.2355339654321
2020-12-09,50,buy_sell,2,7.0,196.63697941277135
2020-12-09,51,buy_sell,2,8.0,190.6300559743233
2020-12-09,52,buy_sell,2,9.0,185.8777084864654
2020-12-09,53,buy_sell,2,10.0,188.17496443337268
2020-12-09,54,buy_sell,2,11.0,190.8329751664508
2020-12-09,55,buy_sell,2,12.0,192.36199748654667
2020-12-09,56,buy_sell,2,13.0,158.6832035146386
2020-12-09,57,buy_sell,2,14.0,172.8554772864104
2020-12-09,58,buy_sell,2,15.0,154.1776944991958
2020-12-09,59,buy_sell,2,16.0,135.25196971774614
2020-12-09,60,buy_sell,2,17.0,139.25200510838175
2020-12-09,61,buy_sell,2,18.0,132.0595925684665
2020-12-09,62,buy_sell,2,19.0,127.750355844684
2020-12-09,63,buy_sell,2,20.0,150.6046121605984
2020-12-09,64,buy_sell,2,21.0,176.7323920485075
2020-12-09,65,buy_sell,2,22.0,161.60901958366057
2020-12-09,66,buy_sell,2,23.0,161.4819112226653
2020-12-09,67,buy_sell,2,24.0,120.99620069866633
2020-12-09,68,buy_sell,3,4.0,206.06269080672462
2020-12-09,69,buy_sell,3,5.0,201.91073980221574
2020-12-09,70,buy_sell,3,6.0,214.18744996175087
2020-12-09,71,buy_sell,3,7.0,208.30832640025818
2020-12-09,72,buy_sell,3,8.0,202.3014029618102
2020-12-09,73,buy_sell,3,9.0,197.5490554739523
2020-12-09,74,buy_sell,3,10.0,199.84631142085948
2020-12-09,75,buy_sell,3,11.0,202.5043221539384
2020-12-09,76,buy_sell,3,12.0,204.0333444740346
2020-12-09,77,buy_sell,3,13.0,170.35455050212585
2020-12-09,78,buy_sell,3,14.0,184.52682427389755
2020-12-09,79,buy_sell,3,15.0,165.84904148668278
2020-12-09,80,buy_sell,3,16.0,146.9233167052331
2020-12-09,81,buy_sell,3,17.0,150.92335209586867
2020-12-09,82,buy_sell,3,18.0,143.7309395559534
2020-12-09,83,buy_sell,3,19.0,139.42170283217092
2020-12-09,84,buy_sell,3,20.0,162.2759591480853
2020-12-09,85,buy_sell,3,21.0,188.40373903599516
2020-12-09,86,buy_sell,3,22.0,173.28036657114743
2020-12-09,87,buy_sell,3,23.0,173.15325821015216
2020-12-09,88,buy_sell,3,24.0,132.66754768615323
2020-12-09,89,buy_sell,4,5.0,180.63238731896135
2020-12-09,90,buy_sell,4,6.0,192.90909747849653
2020-12-09,91,buy_sell,4,7.0,187.0299739170038
2020-12-09,92,buy_sell,4,8.0,181.02305047855575
2020-12-09,93,buy_sell,4,9.0,176.27070299069788
2020-12-09,94,buy_sell,4,10.0,178.56795893760517
2020-12-09,95,buy_sell,4,11.0,181.2259696706833
2020-12-09,96,buy_sell,4,12.0,182.75499199077916
2020-12-09,97,buy_sell,4,13.0,149.07619801887103
2020-12-09,98,buy_sell,4,14.0,163.24847179064295
2020-12-09,99,buy_sell,4,15.0,144.57068900342824
2020-12-09,100,buy_sell,4,16.0,125.64496422197864
2020-12-09,101,buy_sell,4,17.0,129.64499961261419
2020-12-09,102,buy_sell,4,18.0,122.45258707269893
2020-12-09,103,buy_sell,4,19.0,118.14335034891648
2020-12-09,104,buy_sell,4,20.0,140.9976066648309
2020-12-09,105,buy_sell,4,21.0,167.12538655273966
2020-12-09,106,buy_sell,4,22.0,152.00201408789312
2020-12-09,107,buy_sell,4,23.0,151.8749057268978
2020-12-09,108,buy_sell,4,24.0,111.38919520289888
2020-12-09,109,buy_sell,5,6.0,190.34010649561628
2020-12-09,110,buy_sell,5,7.0,184.4609829341235
2020-12-09,111,buy_sell,5,8.0,178.45405949567547
2020-12-09,112,buy_sell,5,9.0,173.70171200781766
2020-12-09,113,buy_sell,5,10.0,175.998967954725
2020-12-09,114,buy_sell,5,11.0,178.65697868780308
2020-12-09,115,buy_sell,5,12.0,180.18600100789894
2020-12-09,116,buy_sell,5,13.0,146.50720703599075
2020-12-09,117,buy_sell,5,14.0,160.67948080776267
2020-12-09,118,buy_sell,5,15.0,142.00169802054796
2020-12-09,119,buy_sell,5,16.0,123.07597323909842
2020-12-09,120,buy_sell,5,17.0,127.07600862973398
2020-12-09,121,buy_sell,5,18.0,119.88359608981868
2020-12-09,122,buy_sell,5,19.0,115.57435936603626
2020-12-09,123,buy_sell,5,20.0,138.4286156819509
2020-12-09,124,buy_sell,5,21.0,164.55639556986057
2020-12-09,125,buy_sell,5,22.0,149.43302310501284
2020-12-09,126,buy_sell,5,23.0,149.30591474401746
2020-12-09,127,buy_sell,5,24.0,108.8202042200186
2020-12-09,128,buy_sell,6,7.0,201.7065709527087
2020-12-09,129,buy_sell,6,8.0,195.69964751426065
2020-12-09,130,buy_sell,6,9.0,190.9473000264028
2020-12-09,131,buy_sell,6,10.0,193.24455597330996
2020-12-09,132,buy_sell,6,11.0,195.90256670638803
2020-12-09,133,buy_sell,6,12.0,197.4315890264839
2020-12-09,134,buy_sell,6,13.0,163.75279505457593
2020-12-09,135,buy_sell,6,14.0,177.92506882634768
2020-12-09,136,buy_sell,6,15.0,159.24728603913314
2020-12-09,137,buy_sell,6,16.0,140.32156125768347
2020-12-09,138,buy_sell,6,17.0,144.32159664831903
2020-12-09,139,buy_sell,6,18.0,137.12918410840382
2020-12-09,140,buy_sell,6,19.0,132.8199473846213
2020-12-09,141,buy_sell,6,20.0,155.67420370053574
2020-12-09,142,buy_sell,6,21.0,181.80198358844456
2020-12-09,143,buy_sell,6,22.0,166.67861112359807
2020-12-09,144,buy_sell,6,23.0,166.55150276260275
2020-12-09,145,buy_sell,6,24.0,126.06579223860375
2020-12-09,146,buy_sell,7,8.0,194.5356085670845
2020-12-09,147,buy_sell,7,9.0,190.84484478404988
2020-12-09,148,buy_sell,7,10.0,193.14210073095717
2020-12-09,149,buy_sell,7,11.0,195.8001114640353
2020-12-09,150,buy_sell,7,12.0,197.3291337841311
2020-12-09,151,buy_sell,7,13.0,163.65033981222308
2020-12-09,152,buy_sell,7,14.0,177.82261358399478
2020-12-09,153,buy_sell,7,15.0,159.14483079678035
2020-12-09,154,buy_sell,7,16.0,140.21910601533062
2020-12-09,155,buy_sell,7,17.0,144.21914140596618
2020-12-09,156,buy_sell,7,18.0,137.02672886605092
2020-12-09,157,buy_sell,7,19.0,132.71749214226838
2020-12-09,158,buy_sell,7,20.0,155.57174845818284
2020-12-09,159,buy_sell,7,21.0,180.3139192106898
2020-12-09,160,buy_sell,7,22.0,166.57615588124506
2020-12-09,161,buy_sell,7,23.0,166.4490475202498
2020-12-09,162,buy_sell,7,24.0,125.96333699625082
2020-12-09,163,buy_sell,8,9.0,203.47962578821682
2020-12-09,164,buy_sell,8,10.0,205.77688173512405
2020-12-09,165,buy_sell,8,11.0,208.43489246820218
2020-12-09,166,buy_sell,8,12.0,209.96391478829804
2020-12-09,167,buy_sell,8,13.0,176.28512081639002
2020-12-09,168,buy_sell,8,14.0,190.45739458816178
2020-12-09,169,buy_sell,8,15.0,171.7796118009473
2020-12-09,170,buy_sell,8,16.0,152.8538870194975
2020-12-09,171,buy_sell,8,17.0,156.85392241013318
2020-12-09,172,buy_sell,8,18.0,149.6615098702179
2020-12-09,173,buy_sell,8,19.0,145.35227314643538
2020-12-09,174,buy_sell,8,20.0,168.2065294623499
2020-12-09,175,buy_sell,8,21.0,192.94870021485679
2020-12-09,176,buy_sell,8,22.0,179.21093688541194
2020-12-09,177,buy_sell,8,23.0,179.08382852441673
2020-12-09,178,buy_sell,8,24.0,138.59811800041774
2020-12-09,179,buy_sell,9,10.0,184.7553655337727
2020-12-09,180,buy_sell,9,11.0,187.41337626685083
2020-12-09,181,buy_sell,9,12.0,188.94239858694726
2020-12-09,182,buy_sell,9,13.0,160.41479702154436
2020-12-09,183,buy_sell,9,14.0,168.2055224319771
2020-12-09,184,buy_sell,9,15.0,155.9092880061009
2020-12-09,185,buy_sell,9,16.0,136.98356322465202
2020-12-09,186,buy_sell,9,17.0,140.983598615287
2020-12-09,187,buy_sell,9,18.0,133.79118607537185
2020-12-09,188,buy_sell,9,19.0,129.48194935158944
2020-12-09,189,buy_sell,9,20.0,150.63552077892473
2020-12-09,190,buy_sell,9,21.0,188.09327465138995
2020-12-09,191,buy_sell,9,22.0,156.20913694272974
2020-12-09,192,buy_sell,9,23.0,157.41187586775993
2020-12-09,193,buy_sell,9,24.0,105.97890102498845
2020-12-09,194,buy_sell,10,11.0,185.82830299988987
2020-12-09,195,buy_sell,10,12.0,187.3573253199858
2020-12-09,196,buy_sell,10,13.0,153.6785313480777
2020-12-09,197,buy_sell,10,14.0,167.85080511984964
2020-12-09,198,buy_sell,10,15.0,149.17302233263487
2020-12-09,199,buy_sell,10,16.0,130.24729755118528
2020-12-09,200,buy_sell,10,17.0,134.24733294182087
2020-12-09,201,buy_sell,10,18.0,127.05492040190569
2020-12-09,202,buy_sell,10,19.0,122.7456836781234
2020-12-09,203,buy_sell,10,20.0,145.5999399940377
2020-12-09,204,buy_sell,10,21.0,158.6807992266762
2020-12-09,205,buy_sell,10,22.0,156.60434741709986
2020-12-09,206,buy_sell,10,23.0,156.47723905610454
2020-12-09,207,buy_sell,10,24.0,115.9915285321058
2020-12-09,208,buy_sell,11,12.0,187.55072346186847
2020-12-09,209,buy_sell,11,13.0,153.87192948996037
2020-12-09,210,buy_sell,11,14.0,168.04420326173226
