day,combo_id,kind,buy_hour,sell_hour,profit
2022-11-17,0,buy_only,1,,366.0772353012929
2022-11-17,1,buy_only,2,,365.8195057958189
2022-11-17,2,buy_only,3,,359.7675932340657
2022-11-17,3,buy_only,4,,364.2125797881153
2022-11-17,4,buy_only,5,,362.433498071203
2022-11-17,5,buy_only,6,,366.76867454363224
2022-11-17,6,buy_only,7,,324.0369658825023
2022-11-17,7,buy_only,8,,336.9051739656974
2022-11-17,8,buy_only,9,,343.7417703277593
2022-11-17,9,buy_only,10,,341.5218161586093
2022-11-17,10,buy_only,11,,327.1099483339964
2022-11-17,11,buy_only,12,,316.0061358339732
2022-11-17,12,buy_only,13,,326.0324594682787
2022-11-17,13,buy_only,14,,318.65523865319904
2022-11-17,14,buy_only,15,,324.01360213964574
2022-11-17,15,buy_only,16,,343.1894177570551
2022-11-17,16,buy_only,17,,353.1293780036385
2022-11-17,17,buy_only,18,,327.54212757146354
2022-11-17,18,buy_only,19,,311.60735995323444
2022-11-17,19,buy_only,20,,327.5926102016459
2022-11-17,20,buy_only,21,,331.0653274494936
2022-11-17,21,buy_only,22,,333.5169082255259
2022-11-17,22,buy_only,23,,305.4807450242067
2022-11-17,23,buy_sell,1,2.0,355.38503278153763
2022-11-17,24,buy_sell,1,3.0,358.4684497257178
2022-11-17,25,buy_sell,1,4.0,347.13221377169674
2022-11-17,26,buy_sell,1,5.0,356.2463555699721
2022-11-17,27,buy_sell,1,6.0,348.3206941512491
2022-11-17,28,buy_sell,1,7.0,372.32524337371996
2022-11-17,29,buy_sell,1,8.0,361.25858442217196
2022-11-17,30,buy_sell,1,9.0,355.5450820783023
2022-11-17,31,buy_sell,1,10.0,344.10788586394625
2022-11-17,32,buy_sell,1,11.0,356.36543245737624
2022-11-17,33,buy_sell,1,12.0,344.0292848413346
2022-11-17,34,buy_sell,1,13.0,347.5546052240713
2022-11-17,35,buy_sell,1,14.0,342.65763055168674
2022-11-17,36,buy_sell,1,15.0,345.5561148887336
2022-11-17,37,buy_sell,1,16.0,348.36983396853344
2022-11-17,38,buy_sell,1,17.0,346.51510433298876
2022-11-17,39,buy_sell,1,18.0,344.1555333610634
2022-11-17,40,buy_sell,1,19.0,351.17246318036115
2022-11-17,41,buy_sell,1,20.0,346.15245423377877
2022-11-17,42,buy_sell,1,21.0,350.96115070971274
2022-11-17,43,buy_sell,1,22.0,364.4954422522614
2022-11-17,44,buy_sell,1,23.0,357.40044657148206
2022-11-17,45,buy_sell,1,24.0,357.8348192083038
2022-11-17,46,buy_sell,2,3.0,358.2107202202438
2022-11-17,47,buy_sell,2,4.0,346.87448426622274
2022-11-17,48,buy_sell,2,5.0,355.9886260644983
2022-11-17,49,buy_sell,2,6.0,348.0629646457745
2022-11-17,50,buy_sell,2,7.0,372.06751386824584
2022-11-17,51,buy_sell,2,8.0,361.00085491669785
2022-11-17,52,buy_sell,2,9.0,355.28735257282864
2022-11-17,53,buy_sell,2,10.0,343.85015635847236
2022-11-17,54,buy_sell,2,11.0,356.10770295190235
2022-11-17,55,buy_sell,2,12.0,343.77155533586057
2022-11-17,56,buy_sell,2,13.0,347.2968757185973
2022-11-17,57,buy_sell,2,14.0,342.39990104621285
2022-11-17,58,buy_sell,2,15.0,345.2983853832596
2022-11-17,59,buy_sell,2,16.0,348.11210446305955
2022-11-17,60,buy_sell,2,17.0,346.25737482751487
2022-11-17,61,buy_sell,2,18.0,343.89780385558964
2022-11-17,62,buy_sell,2,19.0,350.91473367488726
2022-11-17,63,buy_sell,2,20.0,345.8947247283049
2022-11-17,64,buy_sell,2,21.0,350.7034212042386
2022-11-17,65,buy_sell,2,22.0,364.2377127467875
2022-11-17,66,buy_sell,2,23.0,357.1427170660082
2022-11-17,67,buy_sell,2,24.0,357.5770897028298
2022-11-17,68,buy_sell,3,4.0,340.8225717044697
2022-11-17,69,buy_sell,3,5.0,349.93671350274525
2022-11-17,70,buy_sell,3,6.0,342.0110520840215
2022-11-17,71,buy_sell,3,7.0,366.01560130649267
2022-11-17,72,buy_sell,3,8.0,354.9489423549448
2022-11-17,73,buy_sell,3,9.0,349.2354400110751
2022-11-17,74,buy_sell,3,10.0,337.7982437967192
2022-11-17,75,buy_sell,3,11.0,350.05579039014884
2022-11-17,76,buy_sell,3,12.0,337.7196427741073
2022-11-17,77,buy_sell,3,13.0,341.244963156844
2022-11-17,78,buy_sell,3,14.0,336.3479884844597
2022-11-17,79,buy_sell,3,15.0,339.2464728215062
2022-11-17,80,buy_sell,3,16.0,342.06019190130627
2022-11-17,81,buy_sell,3,17.0,340.2054622657616
2022-11-17,82,buy_sell,3,18.0,337.84589129383636
2022-11-17,83,buy_sell,3,19.0,344.8628211131341
2022-11-17,84,buy_sell,3,20.0,339.8428121665516
2022-11-17,85,buy_sell,3,21.0,344.65150864248557
2022-11-17,86,buy_sell,3,22.0,358.18580018503434
2022-11-17,87,buy_sell,3,23.0,351.0908045042549
2022-11-17,88,buy_sell,3,24.0,351.52517714107665
2022-11-17,89,buy_sell,4,5.0,354.38170005679495
2022-11-17,90,buy_sell,4,6.0,346.4560386380721
2022-11-17,91,buy_sell,4,7.0,370.4605878605424
2022-11-17,92,buy_sell,4,8.0,359.3939289089944
2022-11-17,93,buy_sell,4,9.0,353.6804265651252
2022-11-17,94,buy_sell,4,10.0,342.2432303507689
2022-11-17,95,buy_sell,4,11.0,354.5007769441989
2022-11-17,96,buy_sell,4,12.0,342.1646293281569
2022-11-17,97,buy_sell,4,13.0,345.6899497108938
2022-11-17,98,buy_sell,4,14.0,340.7929750385094
2022-11-17,99,buy_sell,4,15.0,343.691459375556
2022-11-17,100,buy_sell,4,16.0,346.505178455356
2022-11-17,101,buy_sell,4,17.0,344.6504488198114
2022-11-17,102,buy_sell,4,18.0,342.29087784788607
2022-11-17,103,buy_sell,4,19.0,349.3078076671838
2022-11-17,104,buy_sell,4,20.0,344.2877987206014
2022-11-17,105,buy_sell,4,21.0,349.0964951965353
2022-11-17,106,buy_sell,4,22.0,362.63078673908404
2022-11-17,107,buy_sell,4,23.0,355.5357910583046
2022-11-17,108,buy_sell,4,24.0,355.9701636951265
2022-11-17,109,buy_sell,5,6.0,344.67695692115944
2022-11-17,110,buy_sell,5,7.0,368.6815061436301
2022-11-17,111,buy_sell,5,8.0,357.6148471920821
2022-11-17,112,buy_sell,5,9.0,351.9013448482128
2022-11-17,113,buy_sell,5,10.0,340.4641486338566
2022-11-17,114,buy_sell,5,11.0,352.7216952272865
2022-11-17,115,buy_sell,5,12.0,340.3855476112446
2022-11-17,116,buy_sell,5,13.0,343.9108679939815
2022-11-17,117,buy_sell,5,14.0,339.013893321597
2022-11-17,118,buy_sell,5,15.0,341.9123776586436
2022-11-17,119,buy_sell,5,16.0,344.7260967384438
2022-11-17,120,buy_sell,5,17.0,342.871367102899
2022-11-17,121,buy_sell,5,18.0,340.51179613097366
2022-11-17,122,buy_sell,5,19.0,347.5287259502715
2022-11-17,123,buy_sell,5,20.0,342.508717003689
2022-11-17,124,buy_sell,5,21.0,347.317413479623
2022-11-17,125,buy_sell,5,22.0,360.85170502217176
2022-11-17,126,buy_sell,5,23.0,353.7567093413924
2022-11-17,127,buy_sell,5,24.0,354.1910819782141
2022-11-17,128,buy_sell,6,7.0,373.0166826160594
2022-11-17,129,buy_sell,6,8.0,361.95002366451143
2022-11-17,130,buy_sell,6,9.0,356.903947410527
2022-11-17,131,buy_sell,6,10.0,345.46675119617106
2022-11-17,132,buy_sell,6,11.0,357.7242977896008
2022-11-17,133,buy_sell,6,12.0,345.38815017355927
2022-11-17,134,buy_sell,6,13.0,348.913470556296
2022-11-17,135,buy_sell,6,14.0,344.01649588391166
2022-11-17,136,buy_sell,6,15.0,346.9149802209583
2022-11-17,137,buy_sell,6,16.0,349.72869930075825
2022-11-17,138,buy_sell,6,17.0,347.87396966521356
2022-11-17,139,buy_sell,6,18.0,345.51439869328823
2022-11-17,140,buy_sell,6,19.0,352.53132851258596
2022-11-17,141,buy_sell,6,20.0,347.5113195660036
2022-11-17,142,buy_sell,6,21.0,352.32001604193744
2022-11-17,143,buy_sell,6,22.0,365.8543075844862
2022-11-17,144,buy_sell,6,23.0,358.7593119037069
2022-11-17,145,buy_sell,6,24.0,359.19368454052864
2022-11-17,146,buy_sell,7,8.0,319.21831500338135
2022-11-17,147,buy_sell,7,9.0,328.8289190511047
2022-11-17,148,buy_sell,7,10.0,317.39172283674833
2022-11-17,149,buy_sell,7,11.0,329.64926943017844
2022-11-17,150,buy_sell,7,12.0,317.3131218141364
2022-11-17,151,buy_sell,7,13.0,320.83844219687313
2022-11-17,152,buy_sell,7,14.0,315.9414675244888
2022-11-17,153,buy_sell,7,15.0,318.83995186153544
2022-11-17,154,buy_sell,7,16.0,321.6536709413353
2022-11-17,155,buy_sell,7,17.0,319.7989413057906
2022-11-17,156,buy_sell,7,18.0,317.43937033386516
2022-11-17,157,buy_sell,7,19.0,324.4563001531631
2022-11-17,158,buy_sell,7,20.0,319.4362912065806
2022-11-17,159,buy_sell,7,21.0,324.2449876825145
2022-11-17,160,buy_sell,7,22.0,337.77927922506336
2022-11-17,161,buy_sell,7,23.0,330.6842835442839
2022-11-17,162,buy_sell,7,24.0,331.1186561811057
2022-11-17,163,buy_sell,8,9.0,341.6971271342998
2022-11-17,164,buy_sell,8,10.0,330.25993091994354
2022-11-17,165,buy_sell,8,11.0,342.51747751337354
2022-11-17,166,buy_sell,8,12.0,330.18132989733164
2022-11-17,167,buy_sell,8,13.0,333.70665028006835
2022-11-17,168,buy_sell,8,14.0,328.809675607684
2022-11-17,169,buy_sell,8,15.0,331.70815994473065
2022-11-17,170,buy_sell,8,16.0,334.5218790245305
2022-11-17,171,buy_sell,8,17.0,332.6671493889858
2022-11-17,172,buy_sell,8,18.0,330.30757841706037
2022-11-17,173,buy_sell,8,19.0,337.3245082363583
2022-11-17,174,buy_sell,8,20.0,332.30449928977595
2022-11-17,175,buy_sell,8,21.0,337.1131957657096
2022-11-17,176,buy_sell,8,22.0,350.6474873082586
2022-11-17,177,buy_sell,8,23.0,343.5524916274791
2022-11-17,178,buy_sell,8,24.0,343.986864264301
2022-11-17,179,buy_sell,9,10.0,338.8351838881601
2022-11-17,180,buy_sell,9,11.0,350.1521741830123
2022-11-17,181,buy_sell,9,12.0,337.81602656697027
2022-11-17,182,buy_sell,9,13.0,341.3413469497071
2022-11-17,183,buy_sell,9,14.0,336.44437227732266
2022-11-17,184,buy_sell,9,15.0,339.3428566143693
2022-11-17,185,buy_sell,9,16.0,342.15657569416936
2022-11-17,186,buy_sell,9,17.0,340.3018460586247
2022-11-17,187,buy_sell,9,18.0,337.9422750866992
2022-11-17,188,buy_sell,9,19.0,344.9592049059972
2022-11-17,189,buy_sell,9,20.0,339.9391959594146
2022-11-17,190,buy_sell,9,21.0,344.74789243534855
2022-11-17,191,buy_sell,9,22.0,358.28218397789766
2022-11-17,192,buy_sell,9,23.0,351.187188297118
2022-11-17,193,buy_sell,9,24.0,351.62156093393975
2022-11-17,194,buy_sell,10,11.0,327.01496446412693
2022-11-17,195,buy_sell,10,12.0,335.5960723978205
2022-11-17,196,buy_sell,10,13.0,339.1213927805571
2022-11-17,197,buy_sell,10,14.0,334.22441810817287
2022-11-17,198,buy_sell,10,15.0,337.1229024452195
2022-11-17,199,buy_sell,10,16.0,339.93662152501935
2022-11-17,200,buy_sell,10,17.0,338.0818918894748
2022-11-17,201,buy_sell,10,18.0,335.7223209175493
2022-11-17,202,buy_sell,10,19.0,342.73925073684717
2022-11-17,203,buy_sell,10,20.0,337.7192417902647
2022-11-17,204,buy_sell,10,21.0,342.52793826619853
2022-11-17,205,buy_sell,10,22.0,356.0622298087474
2022-11-17,206,buy_sell,10,23.0,348.96723412796797
2022-11-17,207,buy_sell,10,24.0,349.4016067647896
2022-11-17,208,buy_sell,11,12.0,321.18420457320804
2022-11-17,209,buy_sell,11,13.0,324.7095249559443
2022-11-17,210,buy_sell,11,14.0,319.8125502835601
2022-11-17,211,buy_sell,11,15.0,322.7110346206067
2022-11-17,212,buy_sell,11,16.0,325.5247537004067
2022-11-17,213,buy_sell,11,17.0,323.670024064862
2022-11-17,214,buy_sell,11,18.0,321.31045309293654
2022-11-17,215,buy_sell,11,19.0,328.3273829122344
2022-11-17,216,buy_sell,11,20.0,323.3073739656519
2022-11-17,217,buy_sell,11,21.0,328.11607044158563
2022-11-17,218,buy_sell,11,22.0,341.65036198413446
2022-11-17,219,buy_sell,11,23.0,334.5553663033551
2022-11-17,220,buy_sell,11,24.0,334.9897389401767
2022-11-17,221,buy_sell,12,13.0,313.6057124559211
2022-11-17,222,buy_sell,12,14.0,308.7087377835369
2022-11-17,223,buy_sell,12,15.0,311.6072221205834
2022-11-17,224,buy_sell,12,16.0,314.4209412003835
2022-11-17,225,buy_sell,12,17.0,312.5662115648388
2022-11-17,226,buy_sell,12,18.0,310.20664059291346
2022-11-17,227,buy_sell,12,19.0,317.2235704122112
2022-11-17,228,buy_sell,12,20.0,312.2035614656287
2022-11-17,229,buy_sell,12,21.0,317.01225794156255
2022-11-17,230,buy_sell,12,22.0,330.5465494841115
2022-11-17,231,buy_sell,12,23.0,323.4515538033321
2022-11-17,232,buy_sell,12,24.0,323.88592644015364
2022-11-17,233,buy_sell,13,14.0,312.8341015595397
2022-11-17,234,buy_sell,13,15.0,315.73258589658633
2022-11-17,235,buy_sell,13,16.0,318.5463049763863
2022-11-17,236,buy_sell,13,17.0,316.6915753408416
2022-11-17,237,buy_sell,13,18.0,314.3320043689163
2022-11-17,238,buy_sell,13,19.0,321.3489341882141
2022-11-17,239,buy_sell,13,20.0,316.3289252416315
2022-11-17,240,buy_sell,13,21.0,321.1376217175655
2022-11-17,241,buy_sell,13,22.0,334.6719132601143
2022-11-17,242,buy_sell,13,23.0,327.5769175793349
2022-11-17,243,buy_sell,13,24.0,328.01129021615657
2022-11-17,244,buy_sell,14,15.0,313.2021689690108
2022-11-17,245,buy_sell,14,16.0,316.0158880488109
2022-11-17,246,buy_sell,14,17.0,314.1611584132662
2022-11-17,247,buy_sell,14,18.0,311.80158744134087
2022-11-17,248,buy_sell,14,19.0,318.8185172606386
2022-11-17,249,buy_sell,14,20.0,313.7985083140561
2022-11-17,250,buy_sell,14,21.0,318.60720478998996
2022-11-17,251,buy_sell,14,22.0,332.1414963325389
2022-11-17,252,buy_sell,14,23.0,325.0465006517595
2022-11-17,253,buy_sell,14,24.0,325.48087328858105
2022-11-17,254,buy_sell,15,16.0,321.3742515352576
2022-11-17,255,buy_sell,15,17.0,319.5195218997129
2022-11-17,256,buy_sell,15,18.0,317.15995092778735
2022-11-17,257,buy_sell,15,19.0,324.1768807470852
2022-11-17,258,buy_sell,15,20.0,319.1568718005028
2022-11-17,259,buy_sell,15,21.0,323.96556827643667
2022-11-17,260,buy_sell,15,22.0,337.4998598189855
2022-11-17,261,buy_sell,15,23.0,330.404864138206
2022-11-17,262,buy_sell,15,24.0,330.83923677502776
2022-11-17,263,buy_sell,16,17.0,350.0605778105155
2022-11-17,264,buy_sell,16,18.0,334.4722413159964
2022-11-17,265,buy_sell,16,19.0,341.48917113529427
2022-11-17,266,buy_sell,16,20.0,336.4691621887119
2022-11-17,267,buy_sell,16,21.0,341.27785866464575
2022-11-17,268,buy_sell,16,22.0,354.81215020719475
2022-11-17,269,buy_sell,16,23.0,347.7171545264152
2022-11-17,270,buy_sell,16,24.0,348.15152716323695
2022-11-17,271,buy_sell,17,18.0,336.62890368290886
2022-11-17,272,buy_sell,17,19.0,343.6458335022068
2022-11-17,273,buy_sell,17,20.0,338.6258245556242
2022-11-17,274,buy_sell,17,21.0,343.4345210315583
2022-11-17,275,buy_sell,17,22.0,356.9688125741072
2022-11-17,276,buy_sell,17,23.0,349.8738168933276
2022-11-17,277,buy_sell,17,24.0,350.3081895301494
2022-11-17,278,buy_sell,18,19.0,324.8523167059906
2022-11-17,279,buy_sell,18,20.0,319.8323077594083
2022-11-17,280,buy_sell,18,21.0,325.3575206941807
2022-11-17,281,buy_sell,18,22.0,338.1752957778911
2022-11-17,282,buy_sell,18,23.0,331.0803000971115
2022-11-17,283,buy_sell,18,24.0,331.51467273393325
2022-11-17,284,buy_sell,19,20.0,303.8975401411791
2022-11-17,285,buy_sell,19,21.0,309.4227530759515
2022-11-17,286,buy_sell,19,22.0,322.2405281596619
2022-11-17,287,buy_sell,19,23.0,315.1455324788824
2022-11-17,288,buy_sell,19,24.0,315.57990511570404
2022-11-17,289,buy_sell,20,21.0,327.14717373908445
2022-11-17,290,buy_sell,20,22.0,339.9649488227945
2022-11-17,291,buy_sell,20,23.0,332.8699531420151
2022-11-17,292,buy_sell,20,24.0,333.30432577883687
2022-11-17,293,buy_sell,21,22.0,344.07706312572816
2022-11-17,294,buy_sell,21,23.0,338.898217363995
2022-11-17,295,buy_sell,21,24.0,340.4741736830177
2022-11-17,296,buy_sell,22,23.0,336.0838110606156
2022-11-17,297,buy_sell,22,24.0,336.51818369743734
2022-11-17,298,buy_sell,23,24.0,308.6434533575401
