day,combo_id,kind,buy_hour,sell_hour,profit
2020-11-27,0,buy_only,1,,133.94313581876978
2020-11-27,1,buy_only,2,,136.00133851798037
2020-11-27,2,buy_only,3,,137.1822444400708
2020-11-27,3,buy_only,4,,134.9475391417288
2020-11-27,4,buy_only,5,,138.63728864874253
2020-11-27,5,buy_only,6,,137.18669941724295
2020-11-27,6,buy_only,7,,154.19932329901116
2020-11-27,7,buy_only,8,,143.06944278323832
2020-11-27,8,buy_only,9,,143.211540282561
2020-11-27,9,buy_only,10,,138.67525974108435
2020-11-27,10,buy_only,11,,137.98584250655543
2020-11-27,11,buy_only,12,,133.89305181178926
2020-11-27,12,buy_only,13,,155.1883470463039
2020-11-27,13,buy_only,14,,143.21506731604947
2020-11-27,14,buy_only,15,,144.24577775261454
2020-11-27,15,buy_only,16,,132.14309179203156
2020-11-27,16,buy_only,17,,154.91477260386654
2020-11-27,17,buy_only,18,,115.39559867919088
2020-11-27,18,buy_only,19,,124.92485199427179
2020-11-27,19,buy_only,20,,122.949786223265
2020-11-27,20,buy_only,21,,131.24565360964087
2020-11-27,21,buy_only,22,,90.25526771023404
2020-11-27,22,buy_only,23,,127.37888688266375
2020-11-27,23,buy_sell,1,2.0,151.43941763938642
2020-11-27,24,buy_sell,1,3.0,149.8402928557005
2020-11-27,25,buy_sell,1,4.0,147.61330184098105
2020-11-27,26,buy_sell,1,5.0,139.35125603682133
2020-11-27,27,buy_sell,1,6.0,156.89832286979367
2020-11-27,28,buy_sell,1,7.0,133.83389850418462
2020-11-27,29,buy_sell,1,8.0,135.05909659879393
2020-11-27,30,buy_sell,1,9.0,146.20275953355755
2020-11-27,31,buy_sell,1,10.0,139.45374878538536
2020-11-27,32,buy_sell,1,11.0,140.2902369325479
2020-11-27,33,buy_sell,1,12.0,125.76878401083056
2020-11-27,34,buy_sell,1,13.0,143.75291927855713
2020-11-27,35,buy_sell,1,14.0,144.34535622108507
2020-11-27,36,buy_sell,1,15.0,124.6141104072288
2020-11-27,37,buy_sell,1,16.0,130.41109890358484
2020-11-27,38,buy_sell,1,17.0,142.54070292703852
2020-11-27,39,buy_sell,1,18.0,126.88913958169962
2020-11-27,40,buy_sell,1,19.0,121.02823417701387
2020-11-27,41,buy_sell,1,20.0,148.519836960016
2020-11-27,42,buy_sell,1,21.0,129.9611168402139
2020-11-27,43,buy_sell,1,22.0,100.50848040394597
2020-11-27,44,buy_sell,1,23.0,132.4126141960206
2020-11-27,45,buy_sell,1,24.0,101.18545095184197
2020-11-27,46,buy_sell,2,3.0,151.91479130106
2020-11-27,47,buy_sell,2,4.0,149.98946928688187
2020-11-27,48,buy_sell,2,5.0,141.40945873603187
2020-11-27,49,buy_sell,2,6.0,158.5677307763612
2020-11-27,50,buy_sell,2,7.0,135.89210120339519
2020-11-27,51,buy_sell,2,8.0,137.11729929800453
2020-11-27,52,buy_sell,2,9.0,148.26096223276815
2020-11-27,53,buy_sell,2,10.0,141.51195148459598
2020-11-27,54,buy_sell,2,11.0,142.34843963175848
2020-11-27,55,buy_sell,2,12.0,127.82698671004121
2020-11-27,56,buy_sell,2,13.0,145.8111219777677
2020-11-27,57,buy_sell,2,14.0,146.40355892029575
2020-11-27,58,buy_sell,2,15.0,126.67231310643939
2020-11-27,59,buy_sell,2,16.0,132.46930160279544
2020-11-27,60,buy_sell,2,17.0,144.59890562624915
2020-11-27,61,buy_sell,2,18.0,128.94734228091053
2020-11-27,62,buy_sell,2,19.0,123.0864368762243
2020-11-27,63,buy_sell,2,20.0,150.5780396592266
2020-11-27,64,buy_sell,2,21.0,132.01931953942443
2020-11-27,65,buy_sell,2,22.0,102.5666831031565
2020-11-27,66,buy_sell,2,23.0,134.4708168952313
2020-11-27,67,buy_sell,2,24.0,103.2436536510526
2020-11-27,68,buy_sell,3,4.0,148.741511873326
2020-11-27,69,buy_sell,3,5.0,142.59036465812278
2020-11-27,70,buy_sell,3,6.0,157.37755922644322
2020-11-27,71,buy_sell,3,7.0,137.07300712548584
2020-11-27,72,buy_sell,3,8.0,138.2982052200949
2020-11-27,73,buy_sell,3,9.0,149.44186815485887
2020-11-27,74,buy_sell,3,10.0,142.69285740668667
2020-11-27,75,buy_sell,3,11.0,143.52934555384923
2020-11-27,76,buy_sell,3,12.0,129.0078926321318
2020-11-27,77,buy_sell,3,13.0,146.99202789985821
2020-11-27,78,buy_sell,3,14.0,147.5844648423864
2020-11-27,79,buy_sell,3,15.0,127.85321902853008
2020-11-27,80,buy_sell,3,16.0,133.65020752488616
2020-11-27,81,buy_sell,3,17.0,145.7798115483396
2020-11-27,82,buy_sell,3,18.0,130.1282482030008
2020-11-27,83,buy_sell,3,19.0,124.26734279831516
2020-11-27,84,buy_sell,3,20.0,151.75894558131736
2020-11-27,85,buy_sell,3,21.0,133.20022546151506
2020-11-27,86,buy_sell,3,22.0,103.74758902524722
2020-11-27,87,buy_sell,3,23.0,135.6517228173207
2020-11-27,88,buy_sell,3,24.0,104.42455957314345
2020-11-27,89,buy_sell,4,5.0,140.35565935978036
2020-11-27,90,buy_sell,4,6.0,158.4580794175023
2020-11-27,91,buy_sell,4,7.0,134.83830182714354
2020-11-27,92,buy_sell,4,8.0,136.06349992175296
2020-11-27,93,buy_sell,4,9.0,147.2071628565166
2020-11-27,94,buy_sell,4,10.0,140.4581521083444
2020-11-27,95,buy_sell,4,11.0,141.29464025550695
2020-11-27,96,buy_sell,4,12.0,126.7731873337896
2020-11-27,97,buy_sell,4,13.0,144.75732260151608
2020-11-27,98,buy_sell,4,14.0,145.3497595440441
2020-11-27,99,buy_sell,4,15.0,125.6185137301878
2020-11-27,100,buy_sell,4,16.0,131.41550222654388
2020-11-27,101,buy_sell,4,17.0,143.54510624999753
2020-11-27,102,buy_sell,4,18.0,127.89354290465894
2020-11-27,103,buy_sell,4,19.0,122.03263749997276
2020-11-27,104,buy_sell,4,20.0,149.524240282975
2020-11-27,105,buy_sell,4,21.0,130.96552016317293
2020-11-27,106,buy_sell,4,22.0,101.51288372690497
2020-11-27,107,buy_sell,4,23.0,133.4170175189796
2020-11-27,108,buy_sell,4,24.0,102.18985427480106
2020-11-27,109,buy_sell,5,6.0,161.19958743194516
2020-11-27,110,buy_sell,5,7.0,138.52805133415774
2020-11-27,111,buy_sell,5,8.0,139.7532494287666
2020-11-27,112,buy_sell,5,9.0,150.89691236353065
2020-11-27,113,buy_sell,5,10.0,144.14790161535842
2020-11-27,114,buy_sell,5,11.0,144.98438976252095
2020-11-27,115,buy_sell,5,12.0,130.46293684080356
2020-11-27,116,buy_sell,5,13.0,148.44707210852997
2020-11-27,117,buy_sell,5,14.0,149.03950905105813
2020-11-27,118,buy_sell,5,15.0,129.30826323720183
2020-11-27,119,buy_sell,5,16.0,135.1052517335579
2020-11-27,120,buy_sell,5,17.0,147.23485575701133
2020-11-27,121,buy_sell,5,18.0,131.5832924116725
2020-11-27,122,buy_sell,5,19.0,125.7223870069869
2020-11-27,123,buy_sell,5,20.0,153.21398978998909
2020-11-27,124,buy_sell,5,21.0,134.6552696701868
2020-11-27,125,buy_sell,5,22.0,105.55939287897307
2020-11-27,126,buy_sell,5,23.0,137.46352667104796
2020-11-27,127,buy_sell,5,24.0,106.23636342686927
2020-11-27,128,buy_sell,6,7.0,137.07746210265807
2020-11-27,129,buy_sell,6,8.0,138.30266019726702
2020-11-27,130,buy_sell,6,9.0,149.44632313203107
2020-11-27,131,buy_sell,6,10.0,142.69731238385882
2020-11-27,132,buy_sell,6,11.0,143.53380053102137
2020-11-27,133,buy_sell,6,12.0,129.01234760930402
2020-11-27,134,buy_sell,6,13.0,146.9964828770304
2020-11-27,135,buy_sell,6,14.0,147.58891981955855
2020-11-27,136,buy_sell,6,15.0,127.85767400570225
2020-11-27,137,buy_sell,6,16.0,133.65466250205844
2020-11-27,138,buy_sell,6,17.0,145.78426652551175
2020-11-27,139,buy_sell,6,18.0,130.1327031801729
2020-11-27,140,buy_sell,6,19.0,124.27179777548733
2020-11-27,141,buy_sell,6,20.0,151.7634005584896
2020-11-27,142,buy_sell,6,21.0,133.20468043868723
2020-11-27,143,buy_sell,6,22.0,103.7520440024194
2020-11-27,144,buy_sell,6,23.0,135.65617779449283
2020-11-27,145,buy_sell,6,24.0,104.42901455031492
2020-11-27,146,buy_sell,7,8.0,155.3152840790355
2020-11-27,147,buy_sell,7,9.0,164.9993347670697
2020-11-27,148,buy_sell,7,10.0,159.70993626562702
2020-11-27,149,buy_sell,7,11.0,160.54642441278955
2020-11-27,150,buy_sell,7,12.0,146.02497149107208
2020-11-27,151,buy_sell,7,13.0,164.00910675879848
2020-11-27,152,buy_sell,7,14.0,164.6015437013268
2020-11-27,153,buy_sell,7,15.0,144.8702978874704
2020-11-27,154,buy_sell,7,16.0,150.66728638382648
2020-11-27,155,buy_sell,7,17.0,162.79689040727996
2020-11-27,156,buy_sell,7,18.0,147.14532706194106
2020-11-27,157,buy_sell,7,19.0,141.28442165725545
2020-11-27,158,buy_sell,7,20.0,168.77602444025766
2020-11-27,159,buy_sell,7,21.0,150.21730432045533
2020-11-27,160,buy_sell,7,22.0,121.12142752924166
2020-11-27,161,buy_sell,7,23.0,153.02556132131656
2020-11-27,162,buy_sell,7,24.0,121.79839807713785
2020-11-27,163,buy_sell,8,9.0,155.32906649802652
2020-11-27,164,buy_sell,8,10.0,148.58005574985418
2020-11-27,165,buy_sell,8,11.0,149.4165438970163
2020-11-27,166,buy_sell,8,12.0,134.89509097529935
2020-11-27,167,buy_sell,8,13.0,152.87922624302576
2020-11-27,168,buy_sell,8,14.0,153.47166318555398
2020-11-27,169,buy_sell,8,15.0,133.74041737169765
2020-11-27,170,buy_sell,8,16.0,139.53740586805375
2020-11-27,171,buy_sell,8,17.0,151.66700989150726
2020-11-27,172,buy_sell,8,18.0,136.01544654616825
2020-11-27,173,buy_sell,8,19.0,130.15454114148267
2020-11-27,174,buy_sell,8,20.0,157.64614392448493
2020-11-27,175,buy_sell,8,21.0,139.0874238046826
2020-11-27,176,buy_sell,8,22.0,109.09182969647928
2020-11-27,177,buy_sell,8,23.0,140.9959634885541
2020-11-27,178,buy_sell,8,24.0,109.76880024437551
2020-11-27,179,buy_sell,9,10.0,142.58981258416827
2020-11-27,180,buy_sell,9,11.0,145.43560977276292
2020-11-27,181,buy_sell,9,12.0,130.9141568510461
