day,combo_id,kind,buy_hour,sell_hour,profit
2022-11-20,0,buy_only,1,,140.8212086248824
2022-11-20,1,buy_only,2,,143.50245509104974
2022-11-20,2,buy_only,3,,136.4413985940763
2022-11-20,3,buy_only,4,,130.09918475690478
2022-11-20,4,buy_only,5,,142.83555003739212
2022-11-20,5,buy_only,6,,148.91432977460033
2022-11-20,6,buy_only,7,,147.74067851429282
2022-11-20,7,buy_only,8,,126.81488983460353
2022-11-20,8,buy_only,9,,126.52225399425434
2022-11-20,9,buy_only,10,,127.88996979087499
2022-11-20,10,buy_only,11,,127.00054327833054
2022-11-20,11,buy_only,12,,128.09732418236945
2022-11-20,12,buy_only,13,,133.28983398629094
2022-11-20,13,buy_only,14,,133.23405698555501
2022-11-20,14,buy_only,15,,131.1757617942951
2022-11-20,15,buy_only,16,,119.3299207215754
2022-11-20,16,buy_only,17,,123.511806989106
2022-11-20,17,buy_only,18,,117.22483283358851
2022-11-20,18,buy_only,19,,116.90968805684945
2022-11-20,19,buy_only,20,,123.28419209619972
2022-11-20,20,buy_only,21,,116.99975882106294
2022-11-20,21,buy_only,22,,134.9434417553959
2022-11-20,22,buy_only,23,,148.85773368240933
2022-11-20,23,buy_sell,1,2.0,161.04801590263267
2022-11-20,24,buy_sell,1,3.0,165.11312165697169
2022-11-20,25,buy_sell,1,4.0,144.5196638152499
2022-11-20,26,buy_sell,1,5.0,117.79508368768234
2022-11-20,27,buy_sell,1,6.0,149.9207446267084
2022-11-20,28,buy_sell,1,7.0,143.65996485836578
2022-11-20,29,buy_sell,1,8.0,159.27129186487258
2022-11-20,30,buy_sell,1,9.0,159.65623513172443
2022-11-20,31,buy_sell,1,10.0,145.80106622058852
2022-11-20,32,buy_sell,1,11.0,139.55939532076852
2022-11-20,33,buy_sell,1,12.0,157.2502373698906
2022-11-20,34,buy_sell,1,13.0,152.78467893851803
2022-11-20,35,buy_sell,1,14.0,149.00742002563948
2022-11-20,36,buy_sell,1,15.0,155.65421842368926
2022-11-20,37,buy_sell,1,16.0,153.85277349233814
2022-11-20,38,buy_sell,1,17.0,153.39381419339037
2022-11-20,39,buy_sell,1,18.0,160.74052625116082
2022-11-20,40,buy_sell,1,19.0,163.77318580282326
2022-11-20,41,buy_sell,1,20.0,153.50236903091164
2022-11-20,42,buy_sell,1,21.0,166.2959228601407
2022-11-20,43,buy_sell,1,22.0,147.76467872914583
2022-11-20,44,buy_sell,1,23.0,153.87214288984535
2022-11-20,45,buy_sell,1,24.0,148.59919406175555
2022-11-20,46,buy_sell,2,3.0,164.83279241170118
2022-11-20,47,buy_sell,2,4.0,146.95372211584325
2022-11-20,48,buy_sell,2,5.0,119.99899043949847
2022-11-20,49,buy_sell,2,6.0,147.67949211251533
2022-11-20,50,buy_sell,2,7.0,145.87863786195595
2022-11-20,51,buy_sell,2,8.0,158.72928514779375
2022-11-20,52,buy_sell,2,9.0,159.11422841464565
2022-11-20,53,buy_sell,2,10.0,145.25905950350912
2022-11-20,54,buy_sell,2,11.0,139.01738860368968
2022-11-20,55,buy_sell,2,12.0,156.70823065281184
2022-11-20,56,buy_sell,2,13.0,152.24267222143925
2022-11-20,57,buy_sell,2,14.0,148.46541330856058
2022-11-20,58,buy_sell,2,15.0,155.11221170661054
2022-11-20,59,buy_sell,2,16.0,153.3107667752593
2022-11-20,60,buy_sell,2,17.0,152.85180747631154
2022-11-20,61,buy_sell,2,18.0,160.19851953408192
2022-11-20,62,buy_sell,2,19.0,163.23117908574437
2022-11-20,63,buy_sell,2,20.0,152.96036231383255
2022-11-20,64,buy_sell,2,21.0,165.75391614306182
2022-11-20,65,buy_sell,2,22.0,143.64478973282792
2022-11-20,66,buy_sell,2,23.0,162.2068719051016
2022-11-20,67,buy_sell,2,24.0,154.1059335174552
2022-11-20,68,buy_sell,3,4.0,141.16433771960587
2022-11-20,69,buy_sell,3,5.0,112.38606292831952
2022-11-20,70,buy_sell,3,6.0,130.79062427793767
2022-11-20,71,buy_sell,3,7.0,134.72266143167764
2022-11-20,72,buy_sell,3,8.0,146.45690064242092
2022-11-20,73,buy_sell,3,9.0,146.84184390927288
2022-11-20,74,buy_sell,3,10.0,138.1634728065732
2022-11-20,75,buy_sell,3,11.0,126.74500409831649
2022-11-20,76,buy_sell,3,12.0,144.435846147439
2022-11-20,77,buy_sell,3,13.0,139.97028771606648
2022-11-20,78,buy_sell,3,14.0,136.19302880318793
2022-11-20,79,buy_sell,3,15.0,142.8398272012377
2022-11-20,80,buy_sell,3,16.0,141.03838226988665
2022-11-20,81,buy_sell,3,17.0,140.57942297093877
2022-11-20,82,buy_sell,3,18.0,147.92613502870915
2022-11-20,83,buy_sell,3,19.0,150.95879458037138
2022-11-20,84,buy_sell,3,20.0,140.68797780845986
2022-11-20,85,buy_sell,3,21.0,153.48153163768916
2022-11-20,86,buy_sell,3,22.0,131.37240522745537
2022-11-20,87,buy_sell,3,23.0,144.18870626654683
2022-11-20,88,buy_sell,3,24.0,143.05054935099997
2022-11-20,89,buy_sell,4,5.0,109.18851001589408
2022-11-20,90,buy_sell,4,6.0,142.66393146117218
2022-11-20,91,buy_sell,4,7.0,139.37404248063874
2022-11-20,92,buy_sell,4,8.0,143.98351933521158
2022-11-20,93,buy_sell,4,9.0,144.36846260206343
2022-11-20,94,buy_sell,4,10.0,133.7786559634507
2022-11-20,95,buy_sell,4,11.0,124.27162279110928
2022-11-20,96,buy_sell,4,12.0,141.96246484022961
2022-11-20,97,buy_sell,4,13.0,137.4969064088571
2022-11-20,98,buy_sell,4,14.0,133.71964749597922
2022-11-20,99,buy_sell,4,15.0,140.36644589402832
2022-11-20,100,buy_sell,4,16.0,138.56500096267771
2022-11-20,101,buy_sell,4,17.0,138.10604166373116
2022-11-20,102,buy_sell,4,18.0,145.45275372150186
2022-11-20,103,buy_sell,4,19.0,148.48541327316394
2022-11-20,104,buy_sell,4,20.0,138.21459650125203
2022-11-20,105,buy_sell,4,21.0,151.00815033048144
2022-11-20,106,buy_sell,4,22.0,128.89902392024618
2022-11-20,107,buy_sell,4,23.0,148.83056930878683
2022-11-20,108,buy_sell,4,24.0,143.85360529969688
2022-11-20,109,buy_sell,5,6.0,140.34597334306608
2022-11-20,110,buy_sell,5,7.0,141.56141626069686
2022-11-20,111,buy_sell,5,8.0,153.29565547144193
2022-11-20,112,buy_sell,5,9.0,153.6805987382939
2022-11-20,113,buy_sell,5,10.0,139.44692192272365
2022-11-20,114,buy_sell,5,11.0,133.58375892733795
2022-11-20,115,buy_sell,5,12.0,151.27460097646008
2022-11-20,116,buy_sell,5,13.0,146.8090425450875
2022-11-20,117,buy_sell,5,14.0,143.03178363220877
2022-11-20,118,buy_sell,5,15.0,149.67858203025878
2022-11-20,119,buy_sell,5,16.0,147.87713709890738
2022-11-20,120,buy_sell,5,17.0,147.4181777999596
2022-11-20,121,buy_sell,5,18.0,154.76488985773017
2022-11-20,122,buy_sell,5,19.0,157.7975494093924
2022-11-20,123,buy_sell,5,20.0,147.52673263748025
2022-11-20,124,buy_sell,5,21.0,160.3202864667099
2022-11-20,125,buy_sell,5,22.0,138.211160056476
2022-11-20,126,buy_sell,5,23.0,151.02746109556676
2022-11-20,127,buy_sell,5,24.0,141.81389646393546
2022-11-20,128,buy_sell,6,7.0,142.93811835266473
2022-11-20,129,buy_sell,6,8.0,160.51501006687286
2022-11-20,130,buy_sell,6,9.0,160.89995333372477
2022-11-20,131,buy_sell,6,10.0,147.41225898732986
2022-11-20,132,buy_sell,6,11.0,140.80311352276996
2022-11-20,133,buy_sell,6,12.0,158.4939555718909
2022-11-20,134,buy_sell,6,13.0,154.02839714051836
2022-11-20,135,buy_sell,6,14.0,150.25113822763984
2022-11-20,136,buy_sell,6,15.0,156.8979366256896
2022-11-20,137,buy_sell,6,16.0,155.09649169433953
2022-11-20,138,buy_sell,6,17.0,154.63753239539074
2022-11-20,139,buy_sell,6,18.0,161.98424445316243
2022-11-20,140,buy_sell,6,19.0,165.01690400482443
2022-11-20,141,buy_sell,6,20.0,154.74608723291269
2022-11-20,142,buy_sell,6,21.0,167.5396410621421
2022-11-20,143,buy_sell,6,22.0,145.43051465190672
2022-11-20,144,buy_sell,6,23.0,158.24681569099826
2022-11-20,145,buy_sell,6,24.0,148.4695687942022
2022-11-20,146,buy_sell,7,8.0,157.69337322881364
2022-11-20,147,buy_sell,7,9.0,158.0783164956656
2022-11-20,148,buy_sell,7,10.0,143.0121448815419
2022-11-20,149,buy_sell,7,11.0,137.98147668471054
2022-11-20,150,buy_sell,7,12.0,155.67231873383173
2022-11-20,151,buy_sell,7,13.0,151.20676030245914
2022-11-20,152,buy_sell,7,14.0,147.42950138958034
2022-11-20,153,buy_sell,7,15.0,154.07629978763043
2022-11-20,154,buy_sell,7,16.0,152.27485485627892
2022-11-20,155,buy_sell,7,17.0,151.81589555733126
2022-11-20,156,buy_sell,7,18.0,159.16260761510324
2022-11-20,157,buy_sell,7,19.0,162.19526716676413
2022-11-20,158,buy_sell,7,20.0,151.92445039485233
2022-11-20,159,buy_sell,7,21.0,164.71800422408262
2022-11-20,160,buy_sell,7,22.0,142.60887781384724
2022-11-20,161,buy_sell,7,23.0,155.4251788529393
2022-11-20,162,buy_sell,7,24.0,158.31041646418794
2022-11-20,163,buy_sell,8,9.0,135.54274694321916
2022-11-20,164,buy_sell,8,10.0,124.9529403046057
2022-11-20,165,buy_sell,8,11.0,115.44590713226438
2022-11-20,166,buy_sell,8,12.0,133.13674918138528
2022-11-20,167,buy_sell,8,13.0,128.67119075001276
2022-11-20,168,buy_sell,8,14.0,124.89393183713403
2022-11-20,169,buy_sell,8,15.0,131.540730235184
2022-11-20,170,buy_sell,8,16.0,129.73928530383392
2022-11-20,171,buy_sell,8,17.0,129.2803260048853
2022-11-20,172,buy_sell,8,18.0,136.627038062657
2022-11-20,173,buy_sell,8,19.0,139.659697614319
2022-11-20,174,buy_sell,8,20.0,129.38888084240625
2022-11-20,175,buy_sell,8,21.0,142.18243467163654
2022-11-20,176,buy_sell,8,22.0,120.07330826140124
2022-11-20,177,buy_sell,8,23.0,140.00485364994182
2022-11-20,178,buy_sell,8,24.0,131.5087565906436
2022-11-20,179,buy_sell,9,10.0,124.48650439147872
2022-11-20,180,buy_sell,9,11.0,114.97947121913734
2022-11-20,181,buy_sell,9,12.0,132.67031326825824
2022-11-20,182,buy_sell,9,13.0,128.2047548368857
2022-11-20,183,buy_sell,9,14.0,124.42749592400699
2022-11-20,184,buy_sell,9,15.0,131.074294322057
2022-11-20,185,buy_sell,9,16.0,129.27284939070694
2022-11-20,186,buy_sell,9,17.0,128.81389009175825
2022-11-20,187,buy_sell,9,18.0,136.16060214952995
2022-11-20,188,buy_sell,9,19.0,139.193261701192
2022-11-20,189,buy_sell,9,20.0,128.9224449292792
2022-11-20,190,buy_sell,9,21.0,141.7159987585095
2022-11-20,191,buy_sell,9,22.0,119.6068723482742
2022-11-20,192,buy_sell,9,23.0,139.53841773681478
2022-11-20,193,buy_sell,9,24.0,131.0423206775166
2022-11-20,194,buy_sell,10,11.0,121.4064684730447
2022-11-20,195,buy_sell,10,12.0,139.09731052216753
2022-11-20,196,buy_sell,10,13.0,134.631752090795
2022-11-20,197,buy_sell,10,14.0,130.85449317791605
2022-11-20,198,buy_sell,10,15.0,137.50129157596618
2022-11-20,199,buy_sell,10,16.0,135.69984664461478
2022-11-20,200,buy_sell,10,17.0,135.2408873456672
2022-11-20,201,buy_sell,10,18.0,142.58759940343745
2022-11-20,202,buy_sell,10,19.0,145.6202589551
2022-11-20,203,buy_sell,10,20.0,135.34944218318802
2022-11-20,204,buy_sell,10,21.0,148.14299601241748
2022-11-20,205,buy_sell,10,22.0,126.03386960218369
2022-11-20,206,buy_sell,10,23.0,138.85017064127405
2022-11-20,207,buy_sell,10,24.0,140.1731498762197
2022-11-20,208,buy_sell,11,12.0,137.99740177561392
2022-11-20,209,buy_sell,11,13.0,133.53184334424145
2022-11-20,210,buy_sell,11,14.0,129.75458443136245
2022-11-20,211,buy_sell,11,15.0,136.40138282941268
2022-11-20,212,buy_sell,11,16.0,134.5999378980611
2022-11-20,213,buy_sell,11,17.0,134.1409785991134
2022-11-20,214,buy_sell,11,18.0,141.48769065688373
2022-11-20,215,buy_sell,11,19.0,144.52035020854606
2022-11-20,216,buy_sell,11,20.0,134.2495334366342
2022-11-20,217,buy_sell,11,21.0,147.04308726586356
2022-11-20,218,buy_sell,11,22.0,124.93396085562979
2022-11-20,219,buy_sell,11,23.0,137.7502618947214
2022-11-20,220,buy_sell,11,24.0,139.2271184929897
2022-11-20,221,buy_sell,12,13.0,131.0212541162708
2022-11-20,222,buy_sell,12,14.0,127.24399520339207
2022-11-20,223,buy_sell,12,15.0,133.89079360144208
2022-11-20,224,buy_sell,12,16.0,132.08934867009197
2022-11-20,225,buy_sell,12,17.0,131.63038937114328
2022-11-20,226,buy_sell,12,18.0,138.9771014289151
2022-11-20,227,buy_sell,12,19.0,142.00976098057708
2022-11-20,228,buy_sell,12,20.0,131.73894420866435
2022-11-20,229,buy_sell,12,21.0,144.53249803789458
2022-11-20,230,buy_sell,12,22.0,122.42337162765928
2022-11-20,231,buy_sell,12,23.0,142.35491701619992
2022-11-20,232,buy_sell,12,24.0,133.85881995690164
2022-11-20,233,buy_sell,13,14.0,132.43650500731363
2022-11-20,234,buy_sell,13,15.0,139.08330340536364
2022-11-20,235,buy_sell,13,16.0,137.28185847401357
2022-11-20,236,buy_sell,13,17.0,136.82289917506483
2022-11-20,237,buy_sell,13,18.0,144.1696112328367
2022-11-20,238,buy_sell,13,19.0,147.20227078449864
2022-11-20,239,buy_sell,13,20.0,136.931454012586
2022-11-20,240,buy_sell,13,21.0,149.72500784181614
2022-11-20,241,buy_sell,13,22.0,127.61588143158086
2022-11-20,242,buy_sell,13,23.0,147.54742682012142
2022-11-20,243,buy_sell,13,24.0,139.05132976082317
2022-11-20,244,buy_sell,14,15.0,139.79819478847014
2022-11-20,245,buy_sell,14,16.0,139.23124831474223
2022-11-20,246,buy_sell,14,17.0,138.77228901579446
2022-11-20,247,buy_sell,14,18.0,146.11900107356496
2022-11-20,248,buy_sell,14,19.0,149.15166062522744
2022-11-20,249,buy_sell,14,20.0,138.88084385331518
2022-11-20,250,buy_sell,14,21.0,151.67439768254474
2022-11-20,251,buy_sell,14,22.0,124.96698436643418
2022-11-20,252,buy_sell,14,23.0,142.3815723114019
2022-11-20,253,buy_sell,14,24.0,127.00853972560931
2022-11-20,254,buy_sell,15,16.0,133.92635719074775
2022-11-20,255,buy_sell,15,17.0,133.46739789179912
2022-11-20,256,buy_sell,15,18.0,140.81410994957082
2022-11-20,257,buy_sell,15,19.0,143.8467695012328
2022-11-20,258,buy_sell,15,20.0,133.5759527293201
2022-11-20,259,buy_sell,15,21.0,146.36950655855037
2022-11-20,260,buy_sell,15,22.0,124.26038014831506
2022-11-20,261,buy_sell,15,23.0,144.1919255368556
2022-11-20,262,buy_sell,15,24.0,135.69582847755743
2022-11-20,263,buy_sell,16,17.0,132.60097512222865
2022-11-20,264,buy_sell,16,18.0,139.9476871799986
2022-11-20,265,buy_sell,16,19.0,142.98034673166157
2022-11-20,266,buy_sell,16,20.0,132.7095299597499
2022-11-20,267,buy_sell,16,21.0,145.5030837889792
2022-11-20,268,buy_sell,16,22.0,147.42156103154952
2022-11-20,269,buy_sell,16,23.0,136.77338234472288
2022-11-20,270,buy_sell,16,24.0,129.13582428032606
2022-11-20,271,buy_sell,17,18.0,140.7712118714008
2022-11-20,272,buy_sell,17,19.0,145.16386914529767
2022-11-20,273,buy_sell,17,20.0,142.9482114204482
2022-11-20,274,buy_sell,17,21.0,152.0680486140052
2022-11-20,275,buy_sell,17,22.0,125.01977516420352
2022-11-20,276,buy_sell,17,23.0,143.77497442122018
2022-11-20,277,buy_sell,17,24.0,133.16468862027733
2022-11-20,278,buy_sell,18,19.0,148.20818837083414
2022-11-20,279,buy_sell,18,20.0,139.7794440420285
2022-11-20,280,buy_sell,18,21.0,141.9298997666022
2022-11-20,281,buy_sell,18,22.0,124.65302300461975
2022-11-20,282,buy_sell,18,23.0,137.5952608662318
2022-11-20,283,buy_sell,18,24.0,135.72872508442956
2022-11-20,284,buy_sell,19,20.0,144.6833691807779
2022-11-20,285,buy_sell,19,21.0,144.5821173707477
2022-11-20,286,buy_sell,19,22.0,129.62983425762783
2022-11-20,287,buy_sell,19,23.0,147.03747229732136
2022-11-20,288,buy_sell,19,24.0,148.26215505491382
2022-11-20,289,buy_sell,20,21.0,145.9307193308257
2022-11-20,290,buy_sell,20,22.0,126.34891172932744
2022-11-20,291,buy_sell,20,23.0,143.99934492546723
2022-11-20,292,buy_sell,20,24.0,137.25380598805452
2022-11-20,293,buy_sell,21,22.0,121.89310201775665
2022-11-20,294,buy_sell,21,23.0,139.6595768296446
2022-11-20,295,buy_sell,21,24.0,130.922602122927
2022-11-20,296,buy_sell,22,23.0,136.20171731299783
2022-11-20,297,buy_sell,22,24.0,130.32518705114455
2022-11-20,298,buy_sell,23,24.0,149.98890890293282
