,2020-01-11 00:00:00+01:00,2020-01-11 00:15:00+01:00,2020-01-11 00:30:00+01:00,2020-01-11 00:45:00+01:00,2020-01-11 01:00:00+01:00,2020-01-11 01:15:00+01:00,2020-01-11 01:30:00+01:00,2020-01-11 01:45:00+01:00,2020-01-11 02:00:00+01:00,2020-01-11 02:15:00+01:00,2020-01-11 02:30:00+01:00,2020-01-11 02:45:00+01:00,2020-01-11 03:00:00+01:00,2020-01-11 03:15:00+01:00,2020-01-11 03:30:00+01:00,2020-01-11 03:45:00+01:00,2020-01-11 04:00:00+01:00,2020-01-11 04:15:00+01:00,2020-01-11 04:30:00+01:00,2020-01-11 04:45:00+01:00,2020-01-11 05:00:00+01:00,2020-01-11 05:15:00+01:00,2020-01-11 05:30:00+01:00,2020-01-11 05:45:00+01:00,2020-01-11 06:00:00+01:00,2020-01-11 06:15:00+01:00,2020-01-11 06:30:00+01:00,2020-01-11 06:45:00+01:00,2020-01-11 07:00:00+01:00,2020-01-11 07:15:00+01:00,2020-01-11 07:30:00+01:00,2020-01-11 07:45:00+01:00,2020-01-11 08:00:00+01:00,2020-01-11 08:15:00+01:00,2020-01-11 08:30:00+01:00,2020-01-11 08:45:00+01:00,2020-01-11 09:00:00+01:00,2020-01-11 09:15:00+01:00,2020-01-11 09:30:00+01:00,2020-01-11 09:45:00+01:00,2020-01-11 10:00:00+01:00,2020-01-11 10:15:00+01:00,2020-01-11 10:30:00+01:00,2020-01-11 10:45:00+01:00,2020-01-11 11:00:00+01:00,2020-01-11 11:15:00+01:00,2020-01-11 11:30:00+01:00,2020-01-11 11:45:00+01:00,2020-01-11 12:00:00+01:00,2020-01-11 12:15:00+01:00,2020-01-11 12:30:00+01:00,2020-01-11 12:45:00+01:00,2020-01-11 13:00:00+01:00,2020-01-11 13:15:00+01:00,2020-01-11 13:30:00+01:00,2020-01-11 13:45:00+01:00,2020-01-11 14:00:00+01:00,2020-01-11 14:15:00+01:00,2020-01-11 14:30:00+01:00,2020-01-11 14:45:00+01:00,2020-01-11 15:00:00+01:00,2020-01-11 15:15:00+01:00,2020-01-11 15:30:00+01:00,2020-01-11 15:45:00+01:00,2020-01-11 16:00:00+01:00,2020-01-11 16:15:00+01:00,2020-01-11 16:30:00+01:00,2020-01-11 16:45:00+01:00,2020-01-11 17:00:00+01:00,2020-01-11 17:15:00+01:00,2020-01-11 17:30:00+01:00,2020-01-11 17:45:00+01:00,2020-01-11 18:00:00+01:00,2020-01-11 18:15:00+01:00,2020-01-11 18:30:00+01:00,2020-01-11 18:45:00+01:00,2020-01-11 19:00:00+01:00,2020-01-11 19:15:00+01:00,2020-01-11 19:30:00+01:00,2020-01-11 19:45:00+01:00,2020-01-11 20:00:00+01:00,2020-01-11 20:15:00+01:00,2020-01-11 20:30:00+01:00,2020-01-11 20:45:00+01:00,2020-01-11 21:00:00+01:00,2020-01-11 21:15:00+01:00,2020-01-11 21:30:00+01:00,2020-01-11 21:45:00+01:00,2020-01-11 22:00:00+01:00,2020-01-11 22:15:00+01:00,2020-01-11 22:30:00+01:00,2020-01-11 22:45:00+01:00,2020-01-11 23:00:00+01:00,2020-01-11 23:15:00+01:00,2020-01-11 23:30:00+01:00,2020-01-11 23:45:00+01:00
2020-01-10 16:15:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10 16:30:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10 16:45:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10 17:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10 17:15:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10 17:30:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10 17:45:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10 18:00:00+01:00,42.20441176470589,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.804666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10 18:15:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,23.41021276595745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10 18:30:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10 18:45:00+01:00,,,,,,,,,,30.807125748502983,29.911702127659574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10 19:00:00+01:00,,,,,,,37.28102409638555,33.68647564469914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10 19:15:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10 19:30:00+01:00,43.62628865979382,,,26.183389830508478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10 19:45:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10 20:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.66553359683795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10 20:15:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10 20:30:00+01:00,,,24.475176470588234,25.891830065359475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10 20:45:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10 21:00:00+01:00,,,,,25.00294117647059,24.500896860986547,,30.246958762886592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10 21:15:00+01:00,,,,,,,,,,,,,,,,,,24.742690058479525,,30.680409356725143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.084016393442628,,,,,
2020-01-10 21:30:00+01:00,,31.378960396039606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.884488636363635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10 21:45:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,11.186482084690553,,,,7.297822931785196,26.22344192634561,39.656851851851854,47.23289325842698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10 22:00:00+01:00,34.60418604651163,28.51475130890052,22.581825613079015,22.923554216867466,32.066919315403425,26.879615384615388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.19947368421053,,,,41.73376288659794,35.901052631578956,26.277073170731715,,34.076440677966104,24.67580524344569,22.283358490566037,19.4979797979798,,,,,37.27842105263158,34.55671641791045,18.494935064935067,
2020-01-10 22:15:00+01:00,29.39285202863962,30.453339350180503,25.92640096618357,25.370168067226892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10 22:30:00+01:00,37.64116515837104,33.05185983827493,21.25314183123878,24.983252427184464,32.88885304659498,,29.46757142857143,25.602366412213744,,,,,,,,,,,,,,,,,,,,,,,,,30.102290076335887,36.566208333333336,36.69722741433022,36.94206422018349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10 22:45:00+01:00,44.92371762740185,33.25471365638767,22.34448087431694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10 23:00:00+01:00,42.28707317073171,34.12929006085193,29.53789940828403,25.85231707317073,33.57324074074074,,28.46888607594937,25.643267716535433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10 23:15:00+01:00,42.94380890052356,37.58755426917511,28.522844290657435,28.948465690053972,,,,,34.734145077720214,,,25.98433179723502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10 23:30:00+01:00,52.304435389988356,42.80216357308585,35.654326018808774,34.73739564961787,,27.161087533156497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10 23:45:00+01:00,61.54071246819339,53.134169346195065,42.770398230088496,39.12644951140065,34.12763025210084,27.0990022172949,32.498124999999995,31.18246108949416,39.23286802030457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
