,2021-12-29 00:00:00+01:00,2021-12-29 00:15:00+01:00,2021-12-29 00:30:00+01:00,2021-12-29 00:45:00+01:00,2021-12-29 01:00:00+01:00,2021-12-29 01:15:00+01:00,2021-12-29 01:30:00+01:00,2021-12-29 01:45:00+01:00,2021-12-29 02:00:00+01:00,2021-12-29 02:15:00+01:00,2021-12-29 02:30:00+01:00,2021-12-29 02:45:00+01:00,2021-12-29 03:00:00+01:00,2021-12-29 03:15:00+01:00,2021-12-29 03:30:00+01:00,2021-12-29 03:45:00+01:00,2021-12-29 04:00:00+01:00,2021-12-29 04:15:00+01:00,2021-12-29 04:30:00+01:00,2021-12-29 04:45:00+01:00,2021-12-29 05:00:00+01:00,2021-12-29 05:15:00+01:00,2021-12-29 05:30:00+01:00,2021-12-29 05:45:00+01:00,2021-12-29 06:00:00+01:00,2021-12-29 06:15:00+01:00,2021-12-29 06:30:00+01:00,2021-12-29 06:45:00+01:00,2021-12-29 07:00:00+01:00,2021-12-29 07:15:00+01:00,2021-12-29 07:30:00+01:00,2021-12-29 07:45:00+01:00,2021-12-29 08:00:00+01:00,2021-12-29 08:15:00+01:00,2021-12-29 08:30:00+01:00,2021-12-29 08:45:00+01:00,2021-12-29 09:00:00+01:00,2021-12-29 09:15:00+01:00,2021-12-29 09:30:00+01:00,2021-12-29 09:45:00+01:00,2021-12-29 10:00:00+01:00,2021-12-29 10:15:00+01:00,2021-12-29 10:30:00+01:00,2021-12-29 10:45:00+01:00,2021-12-29 11:00:00+01:00,2021-12-29 11:15:00+01:00,2021-12-29 11:30:00+01:00,2021-12-29 11:45:00+01:00,2021-12-29 12:00:00+01:00,2021-12-29 12:15:00+01:00,2021-12-29 12:30:00+01:00,2021-12-29 12:45:00+01:00,2021-12-29 13:00:00+01:00,2021-12-29 13:15:00+01:00,2021-12-29 13:30:00+01:00,2021-12-29 13:45:00+01:00,2021-12-29 14:00:00+01:00,2021-12-29 14:15:00+01:00,2021-12-29 14:30:00+01:00,2021-12-29 14:45:00+01:00,2021-12-29 15:00:00+01:00,2021-12-29 15:15:00+01:00,2021-12-29 15:30:00+01:00,2021-12-29 15:45:00+01:00,2021-12-29 16:00:00+01:00,2021-12-29 16:15:00+01:00,2021-12-29 16:30:00+01:00,2021-12-29 16:45:00+01:00,2021-12-29 17:00:00+01:00,2021-12-29 17:15:00+01:00,2021-12-29 17:30:00+01:00,2021-12-29 17:45:00+01:00,2021-12-29 18:00:00+01:00,2021-12-29 18:15:00+01:00,2021-12-29 18:30:00+01:00,2021-12-29 18:45:00+01:00,2021-12-29 19:00:00+01:00,2021-12-29 19:15:00+01:00,2021-12-29 19:30:00+01:00,2021-12-29 19:45:00+01:00,2021-12-29 20:00:00+01:00,2021-12-29 20:15:00+01:00,2021-12-29 20:30:00+01:00,2021-12-29 20:45:00+01:00,2021-12-29 21:00:00+01:00,2021-12-29 21:15:00+01:00,2021-12-29 21:30:00+01:00,2021-12-29 21:45:00+01:00,2021-12-29 22:00:00+01:00,2021-12-29 22:15:00+01:00,2021-12-29 22:30:00+01:00,2021-12-29 22:45:00+01:00,2021-12-29 23:00:00+01:00,2021-12-29 23:15:00+01:00,2021-12-29 23:30:00+01:00,2021-12-29 23:45:00+01:00
2021-12-28 16:15:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.60171428571428,164.2578048780488,,233.90117647058824,,,,,,,,,,,192.055,191.24392857142854,,183.38875,,,,,,,,,,,,,,198.80999999999997,192.51999999999998,,191.13125,201.73199999999997,,,,,,,,,,,,,213.2369230769231,,,,,,,66.03164556962027,,,,70.08705882352942,,,,70.07058823529414,,,,
2021-12-28 16:30:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-28 16:45:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-28 17:00:00+01:00,,,,,,,,,,,,,,,,,82.72236842105264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-28 17:15:00+01:00,148.0002142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-28 17:30:00+01:00,151.44430851063828,,,,,,,,,,,,,,,,,,,,,,,,,,152.9225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.34844444444445,,,,,,,,,,,,,,,,,,,
2021-12-28 17:45:00+01:00,151.8869731800766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.29863636363635,,,,,,,,,,,
2021-12-28 18:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-28 18:15:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.74166666666667,,,,,,,,,,,,,,,,
2021-12-28 18:30:00+01:00,,,,,,,,,,,,,,,,,,90.30315789473686,90.8042105263158,103.94782608695651,,,,,87.16020408163264,,,,134.02400000000003,182.19581395348837,176.68040000000002,239.02166666666668,,198.4275,195.16444444444448,194.3031460674158,192.4475,198.53412500000002,202.04250000000002,,202.16543859649124,174.00080536912748,184.90900826446284,173.0807092198582,184.04886666666667,181.59111111111108,193.07652173913033,190.92545454545458,193.65825783972124,192.21375464684013,178.971717791411,185.92558139534884,200.49465346534652,197.35561797752806,197.99474358974354,179.08432989690718,195.14692307692306,190.65434782608696,185.59394230769232,198.56841121495327,187.21770491803272,189.87706666666665,191.1786,192.16108108108102,149.57965517241377,183.36797297297298,196.98417910447768,205.8207407407407,,,,,,,,,,,,,,,,,,,,,,,,,,,,
