,2020-01-25 00:00:00+01:00,2020-01-25 00:15:00+01:00,2020-01-25 00:30:00+01:00,2020-01-25 00:45:00+01:00,2020-01-25 01:00:00+01:00,2020-01-25 01:15:00+01:00,2020-01-25 01:30:00+01:00,2020-01-25 01:45:00+01:00,2020-01-25 02:00:00+01:00,2020-01-25 02:15:00+01:00,2020-01-25 02:30:00+01:00,2020-01-25 02:45:00+01:00,2020-01-25 03:00:00+01:00,2020-01-25 03:15:00+01:00,2020-01-25 03:30:00+01:00,2020-01-25 03:45:00+01:00,2020-01-25 04:00:00+01:00,2020-01-25 04:15:00+01:00,2020-01-25 04:30:00+01:00,2020-01-25 04:45:00+01:00,2020-01-25 05:00:00+01:00,2020-01-25 05:15:00+01:00,2020-01-25 05:30:00+01:00,2020-01-25 05:45:00+01:00,2020-01-25 06:00:00+01:00,2020-01-25 06:15:00+01:00,2020-01-25 06:30:00+01:00,2020-01-25 06:45:00+01:00,2020-01-25 07:00:00+01:00,2020-01-25 07:15:00+01:00,2020-01-25 07:30:00+01:00,2020-01-25 07:45:00+01:00,2020-01-25 08:00:00+01:00,2020-01-25 08:15:00+01:00,2020-01-25 08:30:00+01:00,2020-01-25 08:45:00+01:00,2020-01-25 09:00:00+01:00,2020-01-25 09:15:00+01:00,2020-01-25 09:30:00+01:00,2020-01-25 09:45:00+01:00,2020-01-25 10:00:00+01:00,2020-01-25 10:15:00+01:00,2020-01-25 10:30:00+01:00,2020-01-25 10:45:00+01:00,2020-01-25 11:00:00+01:00,2020-01-25 11:15:00+01:00,2020-01-25 11:30:00+01:00,2020-01-25 11:45:00+01:00,2020-01-25 12:00:00+01:00,2020-01-25 12:15:00+01:00,2020-01-25 12:30:00+01:00,2020-01-25 12:45:00+01:00,2020-01-25 13:00:00+01:00,2020-01-25 13:15:00+01:00,2020-01-25 13:30:00+01:00,2020-01-25 13:45:00+01:00,2020-01-25 14:00:00+01:00,2020-01-25 14:15:00+01:00,2020-01-25 14:30:00+01:00,2020-01-25 14:45:00+01:00,2020-01-25 15:00:00+01:00,2020-01-25 15:15:00+01:00,2020-01-25 15:30:00+01:00,2020-01-25 15:45:00+01:00,2020-01-25 16:00:00+01:00,2020-01-25 16:15:00+01:00,2020-01-25 16:30:00+01:00,2020-01-25 16:45:00+01:00,2020-01-25 17:00:00+01:00,2020-01-25 17:15:00+01:00,2020-01-25 17:30:00+01:00,2020-01-25 17:45:00+01:00,2020-01-25 18:00:00+01:00,2020-01-25 18:15:00+01:00,2020-01-25 18:30:00+01:00,2020-01-25 18:45:00+01:00,2020-01-25 19:00:00+01:00,2020-01-25 19:15:00+01:00,2020-01-25 19:30:00+01:00,2020-01-25 19:45:00+01:00,2020-01-25 20:00:00+01:00,2020-01-25 20:15:00+01:00,2020-01-25 20:30:00+01:00,2020-01-25 20:45:00+01:00,2020-01-25 21:00:00+01:00,2020-01-25 21:15:00+01:00,2020-01-25 21:30:00+01:00,2020-01-25 21:45:00+01:00,2020-01-25 22:00:00+01:00,2020-01-25 22:15:00+01:00,2020-01-25 22:30:00+01:00,2020-01-25 22:45:00+01:00,2020-01-25 23:00:00+01:00,2020-01-25 23:15:00+01:00,2020-01-25 23:30:00+01:00,2020-01-25 23:45:00+01:00
2020-01-24 16:15:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-24 16:30:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-24 16:45:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-24 17:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-24 17:15:00+01:00,,,,28.801724137931036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-24 17:30:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-24 17:45:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.23676056338027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-24 18:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-24 18:15:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-24 18:30:00+01:00,,,,,42.87153846153846,,,,,,,28.241673469387752,37.82101694915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.118611111111115,,,,,,,,,,,,,,,,,,,,,
2020-01-24 18:45:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-24 19:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-24 19:15:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-24 19:30:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
